targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
5;-1;0.0;-5;2.313;Right;0.8;-5;rctrl;31;1;3;0.751;0.0;0.44;5;0.85;en1;1
5;1;0.0;5;2.24;Right;0.801;5;rctrl;32;1;3;0.751;0.0;0.369;2;0.851;en1;1
5;1;0.0;5;2.188;Right;0.802;5;rctrl;33;1;3;0.752;0.0;0.332;4;0.853;en1;1
5;1;0.0;5;3.059;Right;0.803;-5;rctrl;34;-1;48;0.752;0.0;0.437;1;1.608;en1;1
5;-1;0.0;-5;2.323;Right;0.803;-5;rctrl;35;1;3;0.753;0.0;0.446;2;0.853;en1;1
-5;-1;0.0;5;2.299;Left;0.801;5;lctrl;36;1;3;0.751;0.0;0.435;0;0.851;en1;1
5;1;0.0;5;3.007;Right;0.802;5;rctrl;37;1;48;0.752;0.0;0.38;1;1.603;en1;1
5;-1;0.0;-5;2.318;Right;0.802;-5;rctrl;38;1;3;0.752;0.0;0.453;1;0.852;en1;1
5;1;0.0;5;2.213;Right;0.803;5;rctrl;39;1;3;0.753;0.0;0.333;3;0.853;en1;1
5;-1;0.0;-5;3.036;Right;0.802;-5;rctrl;40;1;48;0.752;0.0;0.411;2;1.603;en1;1
-5;1;0.0;-5;3.016;Left;0.801;-5;lctrl;41;1;48;0.751;0.0;0.388;3;1.604;en1;1
-5;1;0.0;-5;2.253;Left;0.799;-5;lctrl;42;1;3;0.749;0.0;0.39;0;0.849;en1;1
-5;1;0.0;-5;2.997;Left;0.803;5;lctrl;43;-1;48;0.752;0.0;0.363;0;1.609;en1;1
5;1;0.0;5;2.224;Right;0.806;5;rctrl;44;1;3;0.755;0.0;0.352;5;0.856;en1;1
5;1;0.0;5;2.98;Right;0.802;5;rctrl;45;1;48;0.751;0.0;0.35;0;1.603;en1;1
-5;-1;0.0;5;2.349;Left;0.801;5;lctrl;46;1;3;0.751;0.0;0.475;3;0.851;en1;1
5;-1;0.0;-5;2.973;Right;0.8;-5;rctrl;47;1;48;0.75;0.0;0.34;1;1.607;en1;1
-5;1;0.0;-5;2.38;Left;0.801;-5;lctrl;48;1;3;0.751;0.0;0.508;1;0.851;en1;1
-5;-1;0.0;5;3.004;Left;0.801;5;lctrl;49;1;48;0.751;0.0;0.374;2;1.606;en1;1
-5;1;0.0;-5;2.302;Left;0.802;-5;lctrl;50;1;3;0.752;0.0;0.43;3;0.852;en1;1
-5;1;0.0;-5;2.939;Left;0.801;-5;lctrl;51;1;48;0.751;0.0;0.311;2;1.602;en1;1
5;1;0.0;5;2.973;Right;0.806;5;rctrl;52;1;48;0.756;0.0;0.344;3;1.608;en1;1
-5;-1;0.0;5;2.879;Left;0.801;5;rctrl;53;1;48;0.751;0.0;0.242;5;1.602;en1;0
5;1;0.0;5;2.348;Right;0.806;-5;rctrl;54;-1;3;0.756;0.0;0.47;1;0.856;en1;1
5;-1;0.0;-5;3.05;Right;0.801;-5;rctrl;55;1;48;0.75;0.0;0.425;0;1.601;en1;1
-5;-1;0.0;5;2.271;Left;0.801;5;lctrl;56;1;3;0.751;0.0;0.406;4;0.851;en1;1
-5;1;0.0;-5;3.074;Left;0.807;-5;lctrl;57;1;48;0.757;0.0;0.443;4;1.609;en1;1
-5;-1;0.0;5;2.208;Left;0.8;-5;lctrl;58;-1;3;0.75;0.0;0.344;1;0.85;en1;1
-5;-1;0.0;5;2.238;Left;0.802;5;lctrl;59;1;3;0.752;0.0;0.382;2;0.852;en1;1
5;-1;0.0;-5;3.105;Right;0.807;-5;rctrl;60;1;48;0.757;0.0;0.477;3;1.608;en1;1
5;-1;0.0;-5;2.287;Right;0.801;-5;rctrl;61;1;3;0.751;0.0;0.41;4;0.851;en1;1
-5;1;0.0;-5;3.16;Left;0.803;-5;lctrl;62;1;48;0.753;0.0;0.539;1;1.605;en1;1
5;-1;0.0;-5;2.999;Right;0.802;-5;rctrl;63;1;48;0.752;0.0;0.369;4;1.603;en1;1
-5;1;0.0;-5;3.035;Left;0.801;-5;lctrl;64;1;48;0.751;0.0;0.407;5;1.607;en1;1
5;1;0.0;5;2.197;Right;0.802;5;rctrl;1;1;3;0.752;0.0;0.331;0;0.852;en2;1
-5;-1;0.0;5;2.928;Left;0.801;-5;rctrl;2;-1;48;0.751;0.0;0.29;0;1.603;en2;0
-5;1;0.0;-5;2.331;Left;0.802;-5;lctrl;3;1;3;0.752;0.0;0.463;2;0.853;en2;1
-5;-1;0.0;5;2.24;Left;0.806;-5;lctrl;4;-1;3;0.756;0.0;0.362;1;0.856;en2;1
5;1;0.0;5;3.035;Right;0.801;-5;rctrl;5;-1;48;0.751;0.0;0.404;0;1.608;en2;1
-5;-1;0.0;5;2.24;Left;0.801;5;lctrl;6;1;3;0.751;0.0;0.367;3;0.851;en2;1
-5;1;0.0;-5;3.062;Left;0.802;-5;lctrl;7;1;48;0.752;0.0;0.443;2;1.604;en2;1
-5;-1;0.0;5;2.971;Left;0.802;5;lctrl;8;1;48;0.752;0.0;0.342;2;1.603;en2;1
-5;-1;0.0;5;2.24;Left;0.801;5;lctrl;9;1;3;0.751;0.0;0.371;5;0.851;en2;1
-5;1;0.0;-5;2.328;Left;0.802;5;lctrl;10;-1;3;0.752;0.0;0.463;1;0.852;en2;1
-5;-1;0.0;5;2.286;Left;0.802;5;lctrl;11;1;3;0.752;0.0;0.408;4;0.852;en2;1
5;-1;0.0;-5;2.396;Right;0.805;-5;rctrl;12;1;3;0.755;0.0;0.52;4;0.855;en2;1
-5;1;0.0;-5;3.001;Left;0.802;-5;lctrl;13;1;48;0.752;0.0;0.383;5;1.603;en2;1
5;1;0.0;5;2.211;Right;0.802;5;rctrl;14;1;3;0.752;0.0;0.345;4;0.852;en2;1
5;-1;0.0;-5;3.034;Right;0.802;-5;rctrl;15;1;48;0.751;0.0;0.401;1;1.609;en2;1
-5;-1;0.0;5;2.27;Left;0.802;5;lctrl;16;1;3;0.752;0.0;0.397;2;0.852;en2;1
5;1;0.0;5;2.255;Right;0.801;5;rctrl;17;1;3;0.751;0.0;0.368;1;0.851;en2;1
5;-1;0.0;-5;3.051;Right;0.801;-5;rctrl;18;1;48;0.751;0.0;0.425;3;1.604;en2;1
5;-1;0.0;-5;2.333;Right;0.805;5;rctrl;19;-1;3;0.755;0.0;0.46;0;0.855;en2;1
-5;-1;0.0;5;2.271;Left;0.8;-5;lctrl;20;-1;3;0.75;0.0;0.405;0;0.85;en2;1
-5;1;0.0;-5;2.28;Left;0.802;5;lctrl;21;-1;3;0.752;0.0;0.407;0;0.852;en2;1
-5;1;0.0;-5;2.255;Left;0.801;-5;lctrl;22;1;3;0.751;0.0;0.386;3;0.851;en2;1
5;1;0.0;5;2.249;Right;0.802;5;rctrl;23;1;3;0.752;0.0;0.372;2;0.852;en2;1
5;1;0.0;5;2.3;Right;0.802;-5;rctrl;24;-1;3;0.751;0.0;0.435;1;0.851;en2;1
5;1;0.0;5;2.96;Right;0.801;5;rctrl;25;1;48;0.751;0.0;0.316;1;1.603;en2;1
5;1;0.0;5;2.957;Right;0.8;5;rctrl;26;1;48;0.75;0.0;0.344;4;1.601;en2;1
-5;1;0.0;-5;2.33;Left;0.802;-5;lctrl;27;1;3;0.752;0.0;0.452;1;0.853;en2;1
-5;1;0.0;-5;2.24;Left;0.801;-5;lctrl;28;1;3;0.751;0.0;0.373;4;0.851;en2;1
-5;-1;0.0;5;3.061;Left;0.801;5;lctrl;29;1;48;0.751;0.0;0.434;3;1.603;en2;1
-5;1;0.0;-5;2.987;Left;0.805;-5;lctrl;30;1;48;0.755;0.0;0.369;1;1.606;en2;1
5;-1;0.0;-5;2.258;Right;0.801;-5;rctrl;31;1;3;0.751;0.0;0.389;0;0.851;en2;1
-5;-1;0.0;5;2.237;Left;0.802;5;lctrl;32;1;3;0.752;0.0;0.368;1;0.852;en2;1
5;1;0.0;5;2.184;Right;0.802;5;rctrl;33;1;3;0.753;0.0;0.332;5;0.853;en2;1
-5;-1;0.0;5;3.022;Left;0.801;5;lctrl;34;1;48;0.751;0.0;0.389;5;1.608;en2;1
-5;1;0.0;-5;2.988;Left;0.801;5;lctrl;35;-1;48;0.751;0.0;0.349;0;1.602;en2;1
-5;1;0.0;-5;2.942;Left;0.801;5;lctrl;36;-1;48;0.751;0.0;0.314;1;1.602;en2;1
5;-1;0.0;-5;3.145;Right;0.802;-5;rctrl;37;1;48;0.752;0.0;0.523;4;1.605;en2;1
5;1;0.0;5;2.969;Right;0.802;5;rctrl;38;1;48;0.752;0.0;0.345;0;1.604;en2;1
-5;1;0.0;-5;2.252;Left;0.801;-5;lctrl;39;1;3;0.751;0.0;0.375;0;0.851;en2;1
5;-1;0.0;-5;2.24;Right;0.801;-5;rctrl;40;1;3;0.751;0.0;0.371;3;0.851;en2;1
-5;1;0.0;-5;3.014;Left;0.806;-5;lctrl;41;1;48;0.756;0.0;0.379;3;1.608;en2;1
-5;-1;0.0;5;2.987;Left;0.801;5;lctrl;42;1;48;0.751;0.0;0.369;0;1.603;en2;1
5;-1;0.0;-5;2.323;Right;0.803;5;rctrl;43;-1;3;0.753;0.0;0.452;1;0.853;en2;1
5;1;0.0;5;2.936;Right;0.802;5;rctrl;44;1;48;0.752;0.0;0.316;2;1.604;en2;1
5;1;0.0;5;2.196;Right;0.806;5;rctrl;45;1;3;0.756;0.0;0.317;3;0.856;en2;1
-5;-1;0.0;5;2.953;Left;0.801;5;lctrl;46;1;48;0.751;0.0;0.333;4;1.602;en2;1
-5;1;0.0;-5;2.246;Left;0.801;-5;lctrl;47;1;3;0.75;0.0;0.37;5;0.851;en2;1
5;1;0.0;5;2.942;Right;0.801;-5;rctrl;48;-1;48;0.751;0.0;0.327;1;1.602;en2;1
-5;-1;0.0;5;3.016;Left;0.802;5;lctrl;49;1;48;0.752;0.0;0.384;1;1.609;en2;1
5;1;0.0;5;2.986;Right;0.801;5;rctrl;50;1;48;0.751;0.0;0.357;5;1.602;en2;1
5;-1;0.0;-5;3.035;Right;0.801;5;rctrl;51;-1;48;0.751;0.0;0.407;0;1.607;en2;1
5;-1;0.0;-5;2.973;Right;0.801;-5;rctrl;52;1;48;0.751;0.0;0.345;0;1.604;en2;1
5;-1;0.0;-5;2.253;Right;0.802;-5;rctrl;53;1;3;0.752;0.0;0.388;2;0.852;en2;1
5;-1;0.0;-5;2.948;Right;0.803;-5;rctrl;54;1;48;0.753;0.0;0.326;5;1.605;en2;1
5;-1;0.0;-5;2.255;Right;0.801;-5;rctrl;55;1;3;0.751;0.0;0.388;1;0.851;en2;1
-5;-1;0.0;5;3.013;Left;0.801;-5;lctrl;56;-1;48;0.751;0.0;0.384;1;1.603;en2;1
-5;-1;0.0;5;2.224;Left;0.806;5;lctrl;57;1;3;0.755;0.0;0.351;0;0.856;en2;1
5;-1;0.0;-5;2.948;Right;0.801;-5;rctrl;58;1;48;0.751;0.0;0.332;2;1.604;en2;1
5;1;0.0;5;2.194;Right;0.802;-5;rctrl;59;-1;3;0.752;0.0;0.322;0;0.852;en2;1
5;1;0.0;5;2.987;Right;0.802;5;rctrl;60;1;48;0.752;0.0;0.354;3;1.609;en2;1
-5;1;0.0;-5;3.004;Left;0.801;-5;lctrl;61;1;48;0.751;0.0;0.373;4;1.604;en2;1
-5;1;0.0;-5;2.938;Left;0.802;-5;lctrl;62;1;48;0.752;0.0;0.31;0;1.605;en2;1
5;-1;0.0;-5;2.255;Right;0.805;-5;rctrl;63;1;3;0.755;0.0;0.379;5;0.855;en2;1
5;-1;0.0;-5;3.004;Right;0.801;5;rctrl;64;-1;48;0.751;0.0;0.386;1;1.602;en2;1
5;-1;0.0;-5;2.299;Right;0.802;-5;rctrl;1;1;3;0.752;0.0;0.434;1;0.852;en3;1
5;1;0.0;5;2.274;Right;0.8;5;rctrl;2;1;3;0.75;0.0;0.405;5;0.85;en3;1
5;1;0.0;5;2.938;Right;0.801;5;rctrl;3;1;48;0.751;0.0;0.311;1;1.604;en3;1
-5;-1;0.0;5;2.971;Left;0.801;5;rctrl;4;1;48;0.752;0.0;0.334;1;1.602;en3;0
5;1;0.0;5;3.043;Right;0.802;-5;rctrl;5;-1;48;0.751;0.0;0.427;1;1.604;en3;1
-5;1;0.0;-5;2.938;Left;0.802;5;lctrl;6;-1;48;0.752;0.0;0.316;0;1.604;en3;1
5;-1;0.0;-5;2.308;Right;0.807;-5;rctrl;7;1;3;0.757;0.0;0.43;0;0.857;en3;1
5;-1;0.0;-5;3.02;Right;0.8;5;rctrl;8;-1;48;0.75;0.0;0.395;1;1.601;en3;1
-5;1;0.0;-5;2.942;Left;0.8;-5;lctrl;9;1;48;0.75;0.0;0.319;3;1.602;en3;1
-5;1;0.0;-5;2.282;Left;0.802;-5;lctrl;10;1;3;0.752;0.0;0.404;1;0.853;en3;1
5;-1;0.0;-5;3.051;Right;0.801;-5;rctrl;11;1;48;0.751;0.0;0.416;3;1.608;en3;1
5;1;0.0;5;3.035;Right;0.802;5;rctrl;12;1;48;0.752;0.0;0.417;4;1.604;en3;1
-5;-1;0.0;5;2.414;Left;0.801;5;lctrl;13;1;3;0.751;0.0;0.54;5;0.851;en3;1
-5;1;0.0;-5;3.051;Left;0.801;-5;lctrl;14;1;48;0.751;0.0;0.419;2;1.607;en3;1
5;1;0.0;5;2.988;Right;0.8;5;rctrl;15;1;48;0.75;0.0;0.368;3;1.601;en3;1
5;-1;0.0;-5;2.966;Right;0.803;-5;rctrl;16;1;48;0.752;0.0;0.346;0;1.605;en3;1
-5;-1;0.0;5;2.957;Left;0.801;-5;lctrl;17;-1;48;0.751;0.0;0.33;0;1.608;en3;1
-5;1;0.0;-5;2.318;Left;0.801;5;lctrl;18;-1;3;0.751;0.0;0.443;0;0.851;en3;1
5;-1;0.0;-5;2.987;Right;0.802;-5;lctrl;19;1;48;0.752;0.0;0.341;1;1.602;en3;0
-5;-1;0.0;5;2.27;Left;0.806;-5;lctrl;20;-1;3;0.756;0.0;0.397;1;0.856;en3;1
5;-1;0.0;-5;2.271;Right;0.801;-5;rctrl;21;1;3;0.751;0.0;0.405;4;0.851;en3;1
5;-1;0.0;-5;2.934;Right;0.802;-5;rctrl;22;1;48;0.752;0.0;0.31;2;1.605;en3;1
5;1;0.0;5;2.268;Right;0.802;5;rctrl;23;1;3;0.752;0.0;0.391;4;0.852;en3;1
5;1;0.0;5;2.302;Right;0.801;-5;rctrl;24;-1;3;0.751;0.0;0.429;1;0.851;en3;1
5;-1;0.0;-5;2.333;Right;0.801;-5;rctrl;25;1;3;0.751;0.0;0.457;2;0.851;en3;1
-5;1;0.0;-5;3.082;Left;0.801;5;lctrl;26;-1;48;0.751;0.0;0.454;1;1.602;en3;1
-5;-1;0.0;5;2.411;Left;0.806;5;lctrl;27;1;3;0.756;0.0;0.536;2;0.856;en3;1
-5;-1;0.0;5;2.235;Left;0.802;-5;lctrl;28;-1;3;0.752;0.0;0.364;0;0.853;en3;1
-5;-1;0.0;5;2.989;Left;0.802;5;lctrl;29;1;48;0.752;0.0;0.36;4;1.607;en3;1
5;-1;0.0;-5;3.191;Right;0.801;-5;rctrl;30;1;48;0.751;0.0;0.581;5;1.606;en3;1
5;-1;0.0;-5;2.325;Right;0.806;5;rctrl;31;-1;3;0.756;0.0;0.445;1;0.856;en3;1
5;1;0.0;5;2.224;Right;0.8;5;rctrl;32;1;3;0.75;0.0;0.359;2;0.85;en3;1
5;-1;0.0;-5;3.032;Right;0.806;-5;rctrl;33;1;48;0.752;0.0;0.408;4;1.607;en3;1
5;-1;0.0;-5;2.269;Right;0.801;-5;rctrl;34;1;3;0.751;0.0;0.395;3;0.852;en3;1
5;1;0.0;5;2.255;Right;0.801;5;rctrl;35;1;3;0.751;0.0;0.387;3;0.856;en3;1
-5;1;0.0;-5;2.229;Left;0.802;-5;lctrl;36;1;3;0.752;0.0;0.358;3;0.852;en3;1
5;-1;0.0;-5;2.24;Right;0.802;-5;rctrl;37;1;3;0.752;0.0;0.362;5;0.852;en3;1
-5;1;0.0;-5;3.034;Left;0.802;-5;lctrl;38;1;48;0.752;0.0;0.412;4;1.603;en3;1
-5;-1;0.0;5;2.255;Left;0.801;5;lctrl;39;1;3;0.751;0.0;0.379;4;0.851;en3;1
5;1;0.0;5;2.177;Right;0.801;5;rctrl;40;1;3;0.751;0.0;0.301;0;0.851;en3;1
5;1;0.0;5;2.176;Right;0.802;5;rctrl;41;1;3;0.752;0.0;0.306;1;0.852;en3;1
5;-1;0.0;-5;2.954;Right;0.801;5;lctrl;42;-1;48;0.751;0.0;0.313;0;1.604;en3;0
-5;1;0.0;-5;3.103;Left;0.806;-5;lctrl;43;1;48;0.756;0.0;0.483;1;1.607;en3;1
-5;-1;0.0;5;2.273;Left;0.802;5;lctrl;44;1;3;0.752;0.0;0.403;1;0.852;en3;1
5;1;0.0;5;2.968;Right;0.801;5;rctrl;45;1;48;0.751;0.0;0.343;0;1.602;en3;1
-5;-1;0.0;5;2.255;Left;0.805;5;lctrl;46;1;3;0.756;0.0;0.387;0;0.855;en3;1
-5;1;0.0;-5;2.276;Left;0.802;-5;lctrl;47;1;3;0.752;0.0;0.382;2;0.852;en3;1
5;1;0.0;5;2.942;Right;0.8;5;rctrl;48;1;48;0.75;0.0;0.327;5;1.601;en3;1
-5;-1;0.0;5;3.002;Left;0.802;5;lctrl;49;1;48;0.752;0.0;0.372;5;1.605;en3;1
5;1;0.0;5;3.004;Right;0.801;-5;rctrl;50;-1;48;0.751;0.0;0.384;0;1.608;en3;1
-5;1;0.0;-5;2.258;Left;0.8;-5;lctrl;51;1;3;0.751;0.0;0.39;0;0.851;en3;1
5;1;0.0;5;2.206;Right;0.801;-5;rctrl;52;-1;3;0.751;0.0;0.33;0;0.85;en3;1
-5;1;0.0;-5;2.222;Left;0.801;-5;lctrl;53;1;3;0.752;0.0;0.347;4;0.851;en3;1
-5;1;0.0;-5;2.989;Left;0.806;-5;lctrl;54;1;48;0.756;0.0;0.362;5;1.607;en3;1
-5;-1;0.0;5;3.222;Left;0.801;-5;lctrl;55;-1;48;0.751;0.0;0.594;1;1.604;en3;1
5;1;0.0;5;2.926;Right;0.801;5;rctrl;56;1;48;0.751;0.0;0.309;2;1.604;en3;1
-5;1;0.0;-5;2.219;Left;0.802;-5;lctrl;57;1;3;0.752;0.0;0.355;5;0.853;en3;1
-5;-1;0.0;5;3.057;Left;0.807;5;lctrl;58;1;48;0.757;0.0;0.427;0;1.608;en3;1
-5;-1;0.0;5;2.224;Left;0.801;5;lctrl;59;1;3;0.751;0.0;0.361;3;0.851;en3;1
-5;-1;0.0;5;2.984;Left;0.802;5;lctrl;60;1;48;0.752;0.0;0.352;3;1.609;en3;1
-5;1;0.0;-5;2.253;Left;0.801;5;lctrl;61;-1;3;0.751;0.0;0.381;1;0.851;en3;1
-5;-1;0.0;5;2.973;Left;0.805;5;lctrl;62;1;48;0.755;0.0;0.341;2;1.606;en3;1
-5;1;0.0;-5;2.942;Left;0.801;-5;lctrl;63;1;48;0.751;0.0;0.318;0;1.603;en3;1
5;-1;0.0;-5;2.36;Right;0.806;5;rctrl;64;-1;3;0.756;0.0;0.487;0;0.856;en3;1
5;1;0.0;5;2.967;Right;0.803;5;rctrl;1;1;48;0.752;0.0;0.347;3;1.604;en4;1
-5;-1;0.0;5;3.02;Left;0.801;5;lctrl;2;1;48;0.751;0.0;0.39;1;1.604;en4;1
5;-1;0.0;-5;2.255;Right;0.801;-5;rctrl;3;1;3;0.751;0.0;0.388;3;0.851;en4;1
5;1;0.0;5;3.013;Right;0.803;5;rctrl;4;1;48;0.752;0.0;0.39;2;1.605;en4;1
-5;-1;0.0;5;3.018;Left;0.802;-5;lctrl;5;-1;48;0.752;0.0;0.401;1;1.604;en4;1
-5;-1;0.0;5;2.991;Left;0.804;5;lctrl;6;1;48;0.754;0.0;0.369;3;1.606;en4;1
5;1;0.0;5;2.98;Right;0.802;-5;rctrl;7;-1;48;0.752;0.0;0.357;0;1.604;en4;1
-5;1;0.0;-5;2.239;Left;0.801;-5;lctrl;8;1;3;0.751;0.0;0.362;5;0.851;en4;1
-5;1;0.0;-5;2.271;Left;0.801;-5;lctrl;9;1;3;0.751;0.0;0.396;2;0.851;en4;1
