targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
5;-1;0.0;-5;3.14;Right;0.806;5;rctrl;1;-1;48;0.756;0.0;0.51;0;1.608;en1;1
-5;-1;0.0;5;2.988;Left;0.801;5;lctrl;2;1;48;0.751;0.0;0.369;3;1.602;en1;1
5;-1;0.0;-5;2.372;Right;0.805;-5;rctrl;3;1;3;0.755;0.0;0.497;0;0.855;en1;1
5;-1;0.0;-5;3.066;Right;0.801;5;rctrl;4;-1;48;0.751;0.0;0.441;1;1.604;en1;1
-5;-1;0.0;5;3.017;Left;0.802;5;lctrl;5;1;48;0.752;0.0;0.389;0;1.605;en1;1
5;-1;0.0;-5;3.051;Right;0.801;-5;rctrl;6;1;48;0.751;0.0;0.421;1;1.604;en1;1
5;1;0.0;5;2.441;Right;0.802;5;rctrl;7;1;3;0.752;0.0;0.57;1;0.852;en1;1
-5;1;0.0;-5;2.235;Left;0.802;-5;lctrl;8;1;3;0.752;0.0;0.381;4;0.852;en1;1
5;-1;0.0;-5;2.26;Right;0.803;-5;lctrl;9;1;3;0.753;0.0;0.376;5;0.853;en1;0
5;-1;0.0;-5;3.173;Right;0.802;-5;rctrl;10;1;48;0.752;0.0;0.543;5;1.609;en1;1
5;-1;0.0;-5;3.035;Right;0.805;-5;rctrl;11;1;48;0.752;0.0;0.416;3;1.604;en1;1
-5;-1;0.0;5;2.289;Left;0.802;5;lctrl;12;1;3;0.752;0.0;0.425;2;0.852;en1;1
-5;-1;0.0;5;2.312;Left;0.807;5;lctrl;13;1;3;0.757;0.0;0.431;0;0.857;en1;1
-5;1;0.0;-5;3.051;Left;0.806;-5;lctrl;14;1;48;0.756;0.0;0.425;3;1.608;en1;1
-5;1;0.0;-5;2.255;Left;0.802;-5;lctrl;15;1;3;0.752;0.0;0.387;0;0.852;en1;1
5;1;0.0;5;2.903;Right;0.803;5;rctrl;16;1;48;0.752;0.0;0.269;4;1.605;en1;1
5;-1;0.0;-5;2.333;Right;0.803;-5;rctrl;17;1;3;0.753;0.0;0.464;2;0.852;en1;1
-5;1;0.0;-5;2.973;Left;0.802;-5;lctrl;18;1;48;0.752;0.0;0.356;2;1.604;en1;1
-5;-1;0.0;5;3.137;Left;0.807;-5;lctrl;19;-1;48;0.757;0.0;0.516;0;1.609;en1;1
5;1;0.0;5;2.287;Right;0.802;-5;rctrl;20;-1;3;0.752;0.0;0.418;0;0.852;en1;1
5;-1;0.0;-5;2.309;Right;0.803;-5;rctrl;21;1;3;0.753;0.0;0.434;3;0.853;en1;1
-5;1;0.0;-5;2.236;Left;0.802;5;lctrl;22;-1;3;0.752;0.0;0.371;1;0.852;en1;1
5;1;0.0;5;3.01;Right;0.807;5;rctrl;23;1;48;0.757;0.0;0.377;3;1.61;en1;1
-5;1;0.0;-5;2.255;Left;0.806;-5;lctrl;24;1;3;0.756;0.0;0.385;3;0.857;en1;1
5;1;0.0;5;2.227;Right;0.802;5;rctrl;25;1;3;0.752;0.0;0.332;2;0.852;en1;1
5;1;0.0;5;2.973;Right;0.801;5;rctrl;26;1;48;0.751;0.0;0.346;2;1.604;en1;1
-5;-1;0.0;5;2.411;Left;0.802;5;lctrl;27;1;3;0.752;0.0;0.534;4;0.853;en1;1
5;-1;0.0;-5;2.378;Right;0.802;-5;rctrl;28;1;3;0.752;0.0;0.515;1;0.852;en1;1
-5;-1;0.0;5;2.364;Left;0.802;5;lctrl;29;1;3;0.752;0.0;0.497;1;0.852;en1;1
-5;-1;0.0;5;2.287;Left;0.801;-5;lctrl;30;-1;3;0.751;0.0;0.399;0;0.851;en1;1
-5;1;0.0;-5;2.973;Left;0.802;5;lctrl;31;-1;48;0.751;0.0;0.347;0;1.603;en1;1
-5;-1;0.0;5;2.347;Left;0.801;5;lctrl;32;1;3;0.751;0.0;0.477;5;0.851;en1;1
-5;-1;0.0;5;2.287;Left;0.802;5;lctrl;33;1;3;0.751;0.0;0.419;3;0.852;en1;1
-5;1;0.0;-5;2.231;Left;0.803;-5;lctrl;34;1;3;0.753;0.0;0.355;1;0.853;en1;1
-5;-1;0.0;5;3.035;Left;0.802;5;lctrl;35;1;48;0.751;0.0;0.402;1;1.608;en1;1
-5;1;0.0;-5;2.411;Left;0.801;-5;lctrl;36;1;3;0.751;0.0;0.533;2;0.851;en1;1
5;1;0.0;5;2.24;Right;0.801;5;rctrl;37;1;3;0.751;0.0;0.363;5;0.851;en1;1
5;-1;0.0;-5;2.396;Right;0.803;-5;rctrl;38;1;3;0.752;0.0;0.524;4;0.853;en1;1
5;-1;0.0;-5;3.097;Right;0.802;-5;rctrl;39;1;48;0.752;0.0;0.466;4;1.603;en1;1
-5;-1;0.0;5;3.051;Left;0.801;5;lctrl;40;1;48;0.751;0.0;0.425;4;1.604;en1;1
-5;-1;0.0;5;2.284;Left;0.801;-5;lctrl;41;-1;3;0.751;0.0;0.414;1;0.851;en1;1
5;1;0.0;5;2.271;Right;0.801;5;rctrl;42;1;3;0.751;0.0;0.403;3;0.852;en1;1
-5;-1;0.0;5;3.059;Left;0.807;5;lctrl;43;1;48;0.757;0.0;0.416;2;1.609;en1;1
5;-1;0.0;-5;2.318;Right;0.802;5;rctrl;44;-1;3;0.751;0.0;0.452;1;0.851;en1;1
5;1;0.0;5;2.307;Right;0.807;5;rctrl;45;1;3;0.757;0.0;0.423;0;0.857;en1;1
5;1;0.0;5;3.066;Right;0.803;5;rctrl;46;1;48;0.752;0.0;0.442;1;1.605;en1;1
5;1;0.0;5;2.252;Right;0.801;-5;rctrl;47;-1;3;0.751;0.0;0.382;1;0.852;en1;1
-5;-1;0.0;5;3.072;Left;0.803;-5;lctrl;48;-1;48;0.753;0.0;0.433;1;1.605;en1;1
5;-1;0.0;-5;3.205;Right;0.802;-5;rctrl;49;1;48;0.752;0.0;0.575;0;1.605;en1;1
-5;1;0.0;-5;3.113;Left;0.805;-5;lctrl;50;1;48;0.755;0.0;0.489;4;1.608;en1;1
-5;1;0.0;-5;3.03;Left;0.802;-5;lctrl;51;1;48;0.752;0.0;0.407;5;1.604;en1;1
5;1;0.0;5;3.019;Right;0.802;-5;rctrl;52;-1;48;0.752;0.0;0.394;1;1.604;en1;1
5;1;0.0;5;2.333;Right;0.801;5;rctrl;53;1;3;0.751;0.0;0.457;4;0.851;en1;1
5;1;0.0;5;2.973;Right;0.803;5;rctrl;54;1;48;0.753;0.0;0.355;0;1.605;en1;1
-5;-1;0.0;5;3.011;Left;0.807;5;rctrl;55;1;48;0.757;0.0;0.363;5;1.609;en1;0
-5;1;0.0;-5;2.278;Left;0.804;-5;lctrl;56;1;3;0.754;0.0;0.404;5;0.854;en1;1
5;-1;0.0;-5;3.11;Right;0.802;-5;rctrl;57;1;48;0.752;0.0;0.49;2;1.609;en1;1
-5;1;0.0;-5;2.294;Left;0.801;5;lctrl;58;-1;3;0.751;0.0;0.426;0;0.851;en1;1
-5;1;0.0;-5;3.05;Left;0.801;5;lctrl;59;-1;48;0.751;0.0;0.42;1;1.603;en1;1
-5;1;0.0;-5;3.02;Left;0.802;-5;lctrl;60;1;48;0.751;0.0;0.39;0;1.608;en1;1
5;-1;0.0;-5;2.365;Right;0.802;5;rctrl;61;-1;3;0.752;0.0;0.497;0;0.852;en1;1
-5;1;0.0;-5;2.988;Left;0.801;-5;lctrl;62;1;48;0.751;0.0;0.349;1;1.604;en1;1
5;1;0.0;5;2.973;Right;0.801;5;rctrl;63;1;48;0.751;0.0;0.354;5;1.604;en1;1
5;1;0.0;5;2.996;Right;0.803;-5;rctrl;64;-1;48;0.752;0.0;0.366;0;1.604;en1;1
-5;-1;0.0;5;2.31;Left;0.803;-5;lctrl;1;-1;3;0.752;0.0;0.441;1;0.853;en2;1
5;1;0.0;5;3.001;Right;0.802;5;rctrl;2;1;48;0.752;0.0;0.377;3;1.604;en2;1
-5;1;0.0;-5;2.986;Left;0.801;-5;lctrl;3;1;48;0.751;0.0;0.359;5;1.604;en2;1
-5;-1;0.0;5;2.318;Left;0.801;5;lctrl;4;1;3;0.752;0.0;0.447;2;0.851;en2;1
5;-1;0.0;-5;2.333;Right;0.801;-5;rctrl;5;1;3;0.751;0.0;0.467;0;0.851;en2;1
5;-1;0.0;-5;2.398;Right;0.802;-5;rctrl;6;1;3;0.752;0.0;0.529;2;0.852;en2;1
-5;1;0.0;-5;2.287;Left;0.801;-5;lctrl;7;1;3;0.751;0.0;0.412;5;0.851;en2;1
-5;-1;0.0;5;3.098;Left;0.802;5;lctrl;8;1;48;0.751;0.0;0.479;1;1.604;en2;1
5;-1;0.0;-5;3.129;Right;0.804;5;rctrl;9;-1;48;0.753;0.0;0.504;0;1.611;en2;1
5;1;0.0;5;3.011;Right;0.802;5;rctrl;10;1;48;0.752;0.0;0.398;5;1.604;en2;1
5;1;0.0;5;2.284;Right;0.802;-5;rctrl;11;-1;3;0.752;0.0;0.417;1;0.852;en2;1
5;1;0.0;5;2.242;Right;0.802;5;rctrl;12;1;3;0.752;0.0;0.378;4;0.852;en2;1
5;1;0.0;5;2.954;Right;0.802;5;rctrl;13;1;48;0.752;0.0;0.322;0;1.608;en2;1
5;-1;0.0;-5;2.396;Right;0.801;5;rctrl;14;-1;3;0.751;0.0;0.526;0;0.851;en2;1
5;-1;0.0;-5;2.365;Right;0.801;-5;rctrl;15;1;3;0.751;0.0;0.491;4;0.851;en2;1
5;1;0.0;5;2.224;Right;0.806;5;rctrl;16;1;3;0.756;0.0;0.355;2;0.856;en2;1
-5;1;0.0;-5;2.293;Left;0.803;-5;lctrl;17;1;3;0.753;0.0;0.431;0;0.853;en2;1
5;-1;0.0;-5;3.064;Right;0.802;-5;rctrl;18;1;48;0.752;0.0;0.448;3;1.605;en2;1
5;1;0.0;5;2.332;Right;0.802;5;rctrl;19;1;3;0.752;0.0;0.458;0;0.852;en2;1
-5;-1;0.0;5;3.079;Left;0.802;5;lctrl;20;1;48;0.752;0.0;0.452;4;1.603;en2;1
-5;1;0.0;-5;3.066;Left;0.802;-5;lctrl;21;1;48;0.752;0.0;0.445;3;1.604;en2;1
-5;1;0.0;-5;3.004;Left;0.802;-5;lctrl;22;1;48;0.752;0.0;0.376;4;1.608;en2;1
5;1;0.0;5;2.271;Right;0.801;5;rctrl;23;1;3;0.751;0.0;0.394;5;0.851;en2;1
5;-1;0.0;-5;2.347;Right;0.802;-5;rctrl;24;1;3;0.752;0.0;0.481;3;0.853;en2;1
-5;1;0.0;-5;2.973;Left;0.802;-5;lctrl;25;1;48;0.752;0.0;0.352;0;1.604;en2;1
-5;1;0.0;-5;2.263;Left;0.801;5;lctrl;26;-1;3;0.751;0.0;0.397;1;0.852;en2;1
5;-1;0.0;-5;3.066;Right;0.801;5;rctrl;27;-1;48;0.751;0.0;0.435;1;1.608;en2;1
5;-1;0.0;-5;3.018;Right;0.805;-5;rctrl;28;1;48;0.755;0.0;0.384;5;1.608;en2;1
-5;1;0.0;-5;2.318;Left;0.802;-5;lctrl;29;1;3;0.752;0.0;0.439;1;0.857;en2;1
-5;1;0.0;-5;3.004;Left;0.801;5;lctrl;30;-1;48;0.751;0.0;0.375;0;1.604;en2;1
-5;-1;0.0;5;2.302;Left;0.806;5;rctrl;31;1;3;0.756;0.0;0.4;5;0.856;en2;0
-5;1;0.0;-5;3.003;Left;0.801;5;lctrl;32;-1;48;0.751;0.0;0.398;1;1.604;en2;1
-5;-1;0.0;5;2.369;Left;0.807;5;lctrl;33;1;3;0.757;0.0;0.492;4;0.857;en2;1
-5;1;0.0;-5;3.098;Left;0.801;-5;lctrl;34;1;48;0.751;0.0;0.466;2;1.604;en2;1
-5;-1;0.0;5;3.254;Left;0.802;-5;lctrl;35;-1;48;0.752;0.0;0.634;0;1.604;en2;1
5;-1;0.0;-5;2.386;Right;0.802;-5;rctrl;36;1;3;0.752;0.0;0.531;1;0.852;en2;1
-5;1;0.0;-5;3.057;Left;0.807;-5;lctrl;37;1;48;0.757;0.0;0.437;1;1.609;en2;1
5;1;0.0;5;2.991;Right;0.802;5;rctrl;38;1;48;0.752;0.0;0.381;2;1.603;en2;1
-5;1;0.0;-5;2.374;Left;0.801;5;lctrl;39;-1;3;0.751;0.0;0.497;0;0.852;en2;1
5;1;0.0;5;2.287;Right;0.801;5;rctrl;40;1;3;0.751;0.0;0.412;3;0.852;en2;1
-5;1;0.0;-5;2.349;Left;0.801;-5;lctrl;41;1;3;0.751;0.0;0.479;3;0.851;en2;1
-5;-1;0.0;5;3.129;Left;0.801;5;lctrl;42;1;48;0.751;0.0;0.507;2;1.603;en2;1
5;-1;0.0;-5;3.081;Right;0.801;-5;rctrl;43;1;48;0.751;0.0;0.454;4;1.608;en2;1
5;1;0.0;5;3.016;Right;0.802;-5;rctrl;44;-1;48;0.752;0.0;0.39;0;1.604;en2;1
-5;-1;0.0;5;2.396;Left;0.801;5;lctrl;45;1;3;0.751;0.0;0.52;3;0.851;en2;1
5;-1;0.0;-5;2.302;Right;0.801;-5;rctrl;46;1;3;0.751;0.0;0.438;5;0.851;en2;1
5;1;0.0;5;2.293;Right;0.801;-5;rctrl;47;-1;3;0.75;0.0;0.424;0;0.851;en2;1
-5;1;0.0;-5;2.394;Left;0.807;-5;lctrl;48;1;3;0.756;0.0;0.517;4;0.857;en2;1
5;-1;0.0;-5;3.201;Right;0.802;-5;rctrl;49;1;48;0.752;0.0;0.579;1;1.604;en2;1
-5;-1;0.0;5;2.302;Left;0.802;5;lctrl;50;1;3;0.751;0.0;0.428;0;0.852;en2;1
-5;-1;0.0;5;3.113;Left;0.801;5;lctrl;51;1;48;0.751;0.0;0.495;3;1.604;en2;1
5;1;0.0;5;3.034;Right;0.802;5;rctrl;52;1;48;0.752;0.0;0.414;1;1.604;en2;1
5;1;0.0;5;3.001;Right;0.802;-5;rctrl;53;-1;48;0.752;0.0;0.37;1;1.604;en2;1
-5;-1;0.0;5;3.129;Left;0.801;5;lctrl;54;1;48;0.751;0.0;0.482;0;1.604;en2;1
-5;1;0.0;-5;2.287;Left;0.802;-5;lctrl;55;1;3;0.752;0.0;0.419;2;0.852;en2;1
-5;-1;0.0;5;3.037;Left;0.802;5;lctrl;56;1;48;0.752;0.0;0.432;5;1.603;en2;1
-5;-1;0.0;5;2.355;Left;0.803;-5;lctrl;57;-1;3;0.753;0.0;0.489;0;0.853;en2;1
5;1;0.0;5;3.089;Right;0.802;5;rctrl;58;1;48;0.752;0.0;0.464;4;1.604;en2;1
5;1;0.0;5;2.349;Right;0.802;5;rctrl;59;1;3;0.751;0.0;0.472;1;0.852;en2;1
5;-1;0.0;-5;3.113;Right;0.801;-5;rctrl;60;1;48;0.751;0.0;0.494;0;1.602;en2;1
5;-1;0.0;-5;3.269;Right;0.806;-5;rctrl;61;1;48;0.756;0.0;0.64;2;1.609;en2;1
-5;-1;0.0;5;3.098;Left;0.802;-5;lctrl;62;-1;48;0.751;0.0;0.48;1;1.604;en2;1
5;-1;0.0;-5;2.427;Right;0.801;5;rctrl;63;-1;3;0.751;0.0;0.552;1;0.851;en2;1
-5;-1;0.0;5;2.363;Left;0.807;5;lctrl;64;1;3;0.756;0.0;0.488;1;0.857;en2;1
-5;1;0.0;-5;2.27;Left;0.801;5;lctrl;1;-1;3;0.751;0.0;0.4;1;0.851;en3;1
5;1;0.0;5;2.98;Right;0.803;-5;rctrl;2;-1;48;0.753;0.0;0.333;1;1.609;en3;1
-5;-1;0.0;5;3.066;Left;0.806;5;lctrl;3;1;48;0.756;0.0;0.435;5;1.608;en3;1
5;-1;0.0;-5;2.331;Right;0.802;-5;rctrl;4;1;3;0.752;0.0;0.461;4;0.852;en3;1
-5;1;0.0;-5;2.302;Left;0.801;-5;lctrl;5;1;3;0.751;0.0;0.427;4;0.851;en3;1
-5;-1;0.0;5;2.318;Left;0.806;-5;lctrl;6;-1;3;0.751;0.0;0.447;0;0.851;en3;1
-5;1;0.0;-5;3.082;Left;0.801;-5;lctrl;7;1;48;0.751;0.0;0.461;2;1.608;en3;1
5;1;0.0;5;2.237;Right;0.802;5;rctrl;8;1;3;0.752;0.0;0.381;1;0.853;en3;1
5;-1;0.0;-5;3.042;Right;0.803;5;rctrl;9;-1;48;0.753;0.0;0.424;0;1.605;en3;1
5;-1;0.0;-5;3.029;Right;0.802;5;rctrl;10;-1;48;0.752;0.0;0.402;1;1.604;en3;1
-5;1;0.0;-5;2.3;Left;0.807;-5;lctrl;11;1;3;0.756;0.0;0.432;5;0.857;en3;1
5;-1;0.0;-5;3.098;Right;0.802;-5;lctrl;12;1;48;0.752;0.0;0.457;1;1.604;en3;0
5;-1;0.0;-5;2.363;Right;0.802;-5;rctrl;13;1;3;0.751;0.0;0.496;0;0.852;en3;1
-5;1;0.0;-5;3.113;Left;0.805;5;lctrl;14;-1;48;0.755;0.0;0.489;1;1.608;en3;1
5;-1;0.0;-5;2.422;Right;0.802;5;rctrl;15;-1;3;0.752;0.0;0.552;1;0.852;en3;1
5;-1;0.0;-5;3.059;Right;0.802;-5;rctrl;16;1;48;0.752;0.0;0.437;0;1.604;en3;1
-5;-1;0.0;5;2.531;Left;0.807;5;lctrl;17;1;3;0.752;0.0;0.657;0;0.857;en3;1
-5;1;0.0;-5;2.331;Left;0.801;-5;lctrl;18;1;3;0.751;0.0;0.466;0;0.851;en3;1
-5;1;0.0;-5;2.975;Left;0.802;-5;lctrl;19;1;48;0.752;0.0;0.347;5;1.604;en3;1
-5;-1;0.0;5;2.349;Left;0.802;5;lctrl;20;1;3;0.751;0.0;0.485;1;0.851;en3;1
-5;1;0.0;-5;3.022;Left;0.801;-5;lctrl;21;1;48;0.751;0.0;0.406;0;1.602;en3;1
-5;1;0.0;-5;2.342;Left;0.803;-5;lctrl;22;1;3;0.752;0.0;0.471;3;0.853;en3;1
5;-1;0.0;-5;2.47;Right;0.802;-5;rctrl;23;1;3;0.752;0.0;0.582;5;0.852;en3;1
5;1;0.0;5;3.035;Right;0.801;5;rctrl;24;1;48;0.751;0.0;0.41;1;1.604;en3;1
5;-1;0.0;-5;3.238;Right;0.806;-5;rctrl;25;1;48;0.756;0.0;0.613;5;1.608;en3;1
5;1;0.0;5;2.988;Right;0.801;5;rctrl;26;1;48;0.751;0.0;0.363;2;1.604;en3;1
-5;-1;0.0;5;2.318;Left;0.802;-5;lctrl;27;-1;3;0.751;0.0;0.441;1;0.852;en3;1
5;1;0.0;5;3.004;Right;0.801;5;rctrl;28;1;48;0.751;0.0;0.384;4;1.608;en3;1
5;1;0.0;5;2.944;Right;0.802;5;rctrl;29;1;48;0.752;0.0;0.332;0;1.604;en3;1
-5;1;0.0;-5;2.408;Left;0.802;-5;lctrl;30;1;3;0.752;0.0;0.528;2;0.853;en3;1
5;-1;0.0;-5;3.082;Right;0.801;-5;rctrl;31;1;48;0.751;0.0;0.45;2;1.604;en3;1
-5;-1;0.0;5;2.319;Left;0.802;5;lctrl;32;1;3;0.752;0.0;0.443;3;0.852;en3;1
-5;-1;0.0;5;3.067;Left;0.802;5;lctrl;33;1;48;0.752;0.0;0.444;4;1.605;en3;1
5;-1;0.0;-5;2.287;Right;0.801;-5;rctrl;34;1;3;0.751;0.0;0.42;2;0.851;en3;1
-5;-1;0.0;5;3.042;Left;0.803;-5;lctrl;35;-1;48;0.753;0.0;0.409;1;1.609;en3;1
-5;-1;0.0;5;2.318;Left;0.801;5;lctrl;36;1;3;0.751;0.0;0.446;4;0.851;en3;1
5;1;0.0;5;2.284;Right;0.802;-5;rctrl;37;-1;3;0.752;0.0;0.405;1;0.853;en3;1
-5;1;0.0;-5;2.988;Left;0.801;5;lctrl;38;-1;48;0.751;0.0;0.363;0;1.604;en3;1
-5;-1;0.0;5;3.082;Left;0.801;5;lctrl;39;1;48;0.751;0.0;0.456;2;1.604;en3;1
5;1;0.0;5;2.287;Right;0.801;5;rctrl;40;1;3;0.751;0.0;0.408;5;0.852;en3;1
5;1;0.0;5;3.004;Right;0.801;5;rctrl;41;1;48;0.751;0.0;0.378;5;1.604;en3;1
5;-1;0.0;-5;3.145;Right;0.806;-5;rctrl;42;1;48;0.756;0.0;0.531;3;1.608;en3;1
-5;-1;0.0;5;3.075;Left;0.802;-5;lctrl;43;-1;48;0.752;0.0;0.457;0;1.604;en3;1
-5;1;0.0;-5;2.374;Left;0.802;5;lctrl;44;-1;3;0.752;0.0;0.505;0;0.852;en3;1
-5;-1;0.0;5;3.217;Left;0.807;5;lctrl;45;1;48;0.757;0.0;0.595;1;1.609;en3;1
-5;1;0.0;-5;3.018;Left;0.802;-5;lctrl;46;1;48;0.752;0.0;0.389;3;1.605;en3;1
5;1;0.0;5;3.004;Right;0.806;5;rctrl;47;1;48;0.756;0.0;0.377;3;1.608;en3;1
-5;1;0.0;-5;2.989;Left;0.801;-5;lctrl;48;1;48;0.751;0.0;0.37;1;1.604;en3;1
5;1;0.0;5;2.293;Right;0.807;5;rctrl;49;1;3;0.757;0.0;0.409;3;0.857;en3;1
-5;1;0.0;-5;2.24;Left;0.802;-5;lctrl;50;1;3;0.751;0.0;0.363;1;0.851;en3;1
5;1;0.0;5;2.365;Right;0.801;5;rctrl;51;1;3;0.751;0.0;0.492;0;0.851;en3;1
5;-1;0.0;-5;2.365;Right;0.802;-5;rctrl;52;1;3;0.751;0.0;0.484;3;0.856;en3;1
-5;1;0.0;-5;3.018;Left;0.802;-5;lctrl;53;1;48;0.752;0.0;0.395;4;1.605;en3;1
5;-1;0.0;-5;3.098;Right;0.801;-5;rctrl;54;1;48;0.751;0.0;0.462;4;1.608;en3;1
5;1;0.0;5;2.255;Right;0.804;-5;rctrl;55;-1;3;0.754;0.0;0.383;0;0.855;en3;1
5;-1;0.0;-5;2.308;Right;0.803;5;rctrl;56;-1;3;0.753;0.0;0.441;0;0.853;en3;1
-5;-1;0.0;5;3.093;Left;0.802;5;lctrl;57;1;48;0.752;0.0;0.466;0;1.604;en3;1
5;1;0.0;5;2.952;Right;0.802;-5;rctrl;58;-1;48;0.752;0.0;0.326;0;1.609;en3;1
-5;-1;0.0;5;2.349;Left;0.801;5;lctrl;59;1;3;0.751;0.0;0.476;5;0.851;en3;1
-5;-1;0.0;5;3.067;Left;0.801;5;lctrl;60;1;48;0.751;0.0;0.432;3;1.604;en3;1
-5;-1;0.0;5;2.33;Left;0.802;5;lctrl;61;1;3;0.752;0.0;0.458;2;0.853;en3;1
5;1;0.0;5;2.271;Right;0.801;5;rctrl;62;1;3;0.751;0.0;0.403;4;0.851;en3;1
5;1;0.0;5;2.247;Right;0.803;5;rctrl;63;1;3;0.752;0.0;0.38;2;0.853;en3;1
5;-1;0.0;-5;2.427;Right;0.801;-5;rctrl;64;1;3;0.751;0.0;0.552;1;0.851;en3;1
-5;-1;0.0;5;2.348;Left;0.805;-5;lctrl;1;-1;3;0.755;0.0;0.473;1;0.856;en4;1
5;-1;0.0;-5;3.002;Right;0.802;-5;rctrl;2;1;48;0.752;0.0;0.384;4;1.604;en4;1
-5;1;0.0;-5;3.132;Left;0.802;-5;lctrl;3;1;48;0.752;0.0;0.515;0;1.604;en4;1
-5;1;0.0;-5;2.989;Left;0.806;-5;lctrl;4;1;48;0.756;0.0;0.366;3;1.607;en4;1
5;1;0.0;5;2.946;Right;0.802;-5;rctrl;5;-1;48;0.752;0.0;0.33;0;1.604;en4;1
5;-1;0.0;-5;3.048;Right;0.802;5;rctrl;6;-1;48;0.752;0.0;0.43;1;1.605;en4;1
5;1;0.0;5;2.411;Right;0.805;-5;rctrl;7;-1;3;0.755;0.0;0.539;1;0.856;en4;1
-5;-1;0.0;5;3.124;Left;0.802;5;lctrl;8;1;48;0.752;0.0;0.496;1;1.604;en4;1
-5;-1;0.0;5;2.379;Left;0.802;5;lctrl;9;1;3;0.752;0.0;0.509;2;0.852;en4;1
