targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
-5;-1;0.0;5;3.08;Left;0.802;5;lctrl;30;1;48;0.752;0.0;0.46;2;1.604;practice;1
5;1;0.0;5;3.035;Right;0.802;5;rctrl;31;1;48;0.752;0.0;0.4;2;1.609;practice;1
-5;-1;0.0;5;2.317;Left;0.802;5;lctrl;32;1;3;0.752;0.0;0.443;2;0.852;practice;1
5;-1;0.0;-5;2.499;Right;0.803;5;rctrl;1;-1;3;0.752;0.0;0.627;0;0.853;en1;1
5;-1;0.0;-5;3.018;Right;0.801;5;rctrl;2;-1;48;0.751;0.0;0.392;1;1.604;en1;1
-5;-1;0.0;5;2.318;Left;0.801;5;lctrl;3;1;3;0.751;0.0;0.44;4;0.851;en1;1
5;1;0.0;5;2.365;Right;0.804;-5;rctrl;4;-1;3;0.754;0.0;0.49;1;0.854;en1;1
-5;1;0.0;-5;3.035;Left;0.801;-5;lctrl;5;1;48;0.751;0.0;0.416;3;1.604;en1;1
-5;-1;0.0;5;3.116;Left;0.802;5;lctrl;6;1;48;0.752;0.0;0.485;3;1.609;en1;1
5;-1;0.0;-5;2.362;Right;0.801;-5;rctrl;7;1;3;0.751;0.0;0.493;3;0.851;en1;1
5;1;0.0;5;3.02;Right;0.801;5;rctrl;8;1;48;0.751;0.0;0.403;1;1.604;en1;1
-5;1;0.0;-5;2.26;Left;0.803;-5;lctrl;9;1;3;0.753;0.0;0.389;2;0.853;en1;1
-5;1;0.0;-5;3.063;Left;0.802;5;lctrl;10;-1;48;0.752;0.0;0.436;1;1.608;en1;1
5;-1;0.0;-5;2.344;Right;0.801;-5;rctrl;11;1;3;0.751;0.0;0.478;2;0.851;en1;1
-5;1;0.0;-5;3.112;Left;0.802;-5;lctrl;12;1;48;0.752;0.0;0.485;0;1.604;en1;1
-5;1;0.0;-5;3.018;Left;0.802;-5;lctrl;13;1;48;0.752;0.0;0.396;4;1.604;en1;1
5;1;0.0;5;2.3;Right;0.802;-5;rctrl;14;-1;3;0.752;0.0;0.426;0;0.852;en1;1
5;1;0.0;5;2.302;Right;0.801;5;rctrl;15;1;3;0.751;0.0;0.424;2;0.851;en1;1
-5;1;0.0;-5;2.287;Left;0.803;-5;lctrl;16;1;3;0.753;0.0;0.41;3;0.853;en1;1
-5;1;0.0;-5;3.02;Left;0.801;5;lctrl;17;-1;48;0.751;0.0;0.385;0;1.608;en1;1
5;-1;0.0;-5;3.066;Right;0.803;-5;rctrl;18;1;48;0.752;0.0;0.442;3;1.604;en1;1
5;1;0.0;5;3.051;Right;0.801;5;rctrl;19;1;48;0.751;0.0;0.427;5;1.602;en1;1
5;1;0.0;5;3.067;Right;0.802;-5;rctrl;20;-1;48;0.752;0.0;0.432;0;1.604;en1;1
-5;-1;0.0;5;3.113;Left;0.801;5;lctrl;21;1;48;0.751;0.0;0.494;5;1.604;en1;1
-5;-1;0.0;5;3.019;Left;0.802;-5;lctrl;22;-1;48;0.752;0.0;0.385;0;1.609;en1;1
-5;1;0.0;-5;2.302;Left;0.801;-5;lctrl;23;1;3;0.751;0.0;0.429;4;0.851;en1;1
-5;1;0.0;-5;2.302;Left;0.806;-5;lctrl;24;1;3;0.755;0.0;0.427;0;0.856;en1;1
5;-1;0.0;-5;2.396;Right;0.803;-5;rctrl;25;1;3;0.753;0.0;0.522;5;0.853;en1;1
5;-1;0.0;-5;3.05;Right;0.801;-5;rctrl;26;1;48;0.751;0.0;0.423;1;1.604;en1;1
-5;-1;0.0;5;2.315;Left;0.801;5;lctrl;27;1;3;0.751;0.0;0.443;2;0.852;en1;1
-5;1;0.0;-5;3.082;Left;0.801;-5;lctrl;28;1;48;0.751;0.0;0.458;2;1.604;en1;1
-5;-1;0.0;5;2.333;Left;0.8;5;lctrl;29;1;3;0.75;0.0;0.459;3;0.85;en1;1
-5;-1;0.0;5;2.318;Left;0.801;-5;lctrl;30;-1;3;0.751;0.0;0.446;0;0.851;en1;1
-5;-1;0.0;5;3.082;Left;0.801;5;lctrl;31;1;48;0.751;0.0;0.452;0;1.609;en1;1
5;-1;0.0;-5;3.017;Right;0.801;-5;rctrl;32;1;48;0.751;0.0;0.415;4;1.602;en1;1
5;-1;0.0;-5;3.022;Right;0.802;-5;rctrl;33;1;48;0.752;0.0;0.393;5;1.604;en1;1
5;-1;0.0;-5;3.112;Right;0.802;5;rctrl;34;-1;48;0.752;0.0;0.489;0;1.605;en1;1
5;1;0.0;5;3.22;Right;0.802;5;rctrl;35;1;48;0.752;0.0;0.6;2;1.604;en1;1
-5;-1;0.0;5;2.4;Left;0.802;5;lctrl;36;1;3;0.752;0.0;0.522;0;0.852;en1;1
-5;1;0.0;-5;2.318;Left;0.803;5;lctrl;37;-1;3;0.753;0.0;0.452;0;0.852;en1;1
-5;-1;0.0;5;2.336;Left;0.802;5;lctrl;38;1;3;0.752;0.0;0.459;5;0.852;en1;1
5;-1;0.0;-5;2.38;Right;0.805;5;rctrl;39;-1;3;0.755;0.0;0.512;1;0.856;en1;1
5;-1;0.0;-5;3.063;Right;0.801;-5;rctrl;40;1;48;0.751;0.0;0.44;2;1.602;en1;1
-5;-1;0.0;5;3.051;Left;0.801;5;lctrl;41;1;48;0.751;0.0;0.424;2;1.604;en1;1
5;1;0.0;5;2.439;Right;0.801;5;rctrl;42;1;3;0.751;0.0;0.563;5;0.852;en1;1
-5;1;0.0;-5;2.302;Left;0.805;-5;lctrl;43;1;3;0.755;0.0;0.434;5;0.855;en1;1
-5;1;0.0;-5;3.022;Left;0.801;-5;lctrl;44;1;48;0.751;0.0;0.404;1;1.603;en1;1
5;-1;0.0;-5;2.544;Right;0.803;-5;rctrl;45;1;3;0.752;0.0;0.677;4;0.853;en1;1
-5;1;0.0;-5;2.315;Left;0.802;5;lctrl;46;-1;3;0.752;0.0;0.444;1;0.853;en1;1
-5;1;0.0;-5;2.315;Left;0.802;-5;lctrl;47;1;3;0.752;0.0;0.44;1;0.853;en1;1
-5;-1;0.0;5;2.396;Left;0.801;-5;lctrl;48;-1;3;0.751;0.0;0.519;1;0.851;en1;1
-5;-1;0.0;5;3.129;Left;0.801;5;lctrl;49;1;48;0.751;0.0;0.5;4;1.604;en1;1
5;1;0.0;5;3.08;Right;0.805;5;rctrl;50;1;48;0.755;0.0;0.455;4;1.608;en1;1
-5;-1;0.0;5;3.109;Left;0.802;-5;lctrl;51;-1;48;0.752;0.0;0.479;1;1.604;en1;1
-5;-1;0.0;5;2.333;Left;0.801;5;lctrl;52;1;3;0.751;0.0;0.46;1;0.851;en1;1
5;1;0.0;5;2.286;Right;0.801;5;rctrl;53;1;3;0.751;0.0;0.408;0;0.851;en1;1
5;-1;0.0;-5;3.098;Right;0.8;-5;rctrl;54;1;48;0.75;0.0;0.477;0;1.602;en1;1
5;1;0.0;5;2.271;Right;0.802;5;rctrl;55;1;3;0.752;0.0;0.395;3;0.852;en1;1
-5;1;0.0;-5;3.035;Left;0.801;-5;lctrl;56;1;48;0.751;0.0;0.405;5;1.604;en1;1
-5;-1;0.0;5;3.098;Left;0.801;5;lctrl;57;1;48;0.751;0.0;0.47;1;1.608;en1;1
5;1;0.0;5;3.047;Right;0.801;-5;rctrl;58;-1;48;0.752;0.0;0.422;1;1.604;en1;1
5;-1;0.0;-5;2.348;Right;0.802;-5;rctrl;59;1;3;0.752;0.0;0.472;1;0.852;en1;1
5;1;0.0;5;2.349;Right;0.801;5;rctrl;60;1;3;0.751;0.0;0.48;1;0.856;en1;1
5;-1;0.0;-5;2.349;Right;0.803;-5;rctrl;61;1;3;0.753;0.0;0.473;0;0.853;en1;1
5;1;0.0;5;3.051;Right;0.801;5;rctrl;62;1;48;0.751;0.0;0.421;0;1.604;en1;1
5;1;0.0;5;3.004;Right;0.805;5;rctrl;63;1;48;0.755;0.0;0.385;3;1.607;en1;1
5;1;0.0;5;2.305;Right;0.801;5;rctrl;64;1;3;0.751;0.0;0.429;4;0.851;en1;1
-5;1;0.0;-5;2.311;Left;0.806;-5;lctrl;1;1;3;0.756;0.0;0.44;0;0.856;en2;1
-5;1;0.0;-5;2.282;Left;0.802;5;lctrl;2;-1;3;0.752;0.0;0.409;1;0.852;en2;1
-5;1;0.0;-5;3.02;Left;0.801;5;lctrl;3;-1;48;0.751;0.0;0.401;1;1.604;en2;1
-5;-1;0.0;5;2.338;Left;0.807;-5;lctrl;4;-1;3;0.757;0.0;0.454;0;0.857;en2;1
5;-1;0.0;-5;3.035;Right;0.801;-5;rctrl;5;1;48;0.751;0.0;0.42;3;1.602;en2;1
5;1;0.0;5;3.009;Right;0.803;-5;rctrl;6;-1;48;0.753;0.0;0.376;1;1.61;en2;1
5;-1;0.0;-5;3.02;Right;0.802;-5;rctrl;7;1;48;0.751;0.0;0.39;2;1.604;en2;1
-5;-1;0.0;5;2.318;Left;0.803;5;lctrl;8;1;3;0.752;0.0;0.443;1;0.853;en2;1
5;-1;0.0;-5;2.302;Right;0.803;-5;rctrl;9;1;3;0.752;0.0;0.431;5;0.853;en2;1
-5;-1;0.0;5;3.082;Left;0.802;-5;lctrl;10;-1;48;0.753;0.0;0.457;0;1.605;en2;1
5;1;0.0;5;3.004;Right;0.801;5;rctrl;11;1;48;0.751;0.0;0.385;0;1.604;en2;1
5;-1;0.0;-5;2.339;Right;0.803;-5;rctrl;12;1;3;0.752;0.0;0.468;1;0.853;en2;1
-5;1;0.0;-5;3.044;Left;0.807;-5;lctrl;13;1;48;0.757;0.0;0.399;5;1.609;en2;1
-5;-1;0.0;5;2.364;Left;0.806;5;lctrl;14;1;3;0.756;0.0;0.485;3;0.856;en2;1
5;1;0.0;5;3.002;Right;0.801;5;rctrl;15;1;48;0.751;0.0;0.373;3;1.603;en2;1
-5;1;0.0;-5;3.02;Left;0.801;-5;lctrl;16;1;48;0.751;0.0;0.391;1;1.608;en2;1
5;1;0.0;5;2.988;Right;0.801;5;rctrl;17;1;48;0.751;0.0;0.369;4;1.604;en2;1
5;1;0.0;5;2.278;Right;0.803;5;rctrl;18;1;3;0.753;0.0;0.412;3;0.853;en2;1
5;-1;0.0;-5;3.111;Right;0.807;-5;rctrl;19;1;48;0.756;0.0;0.49;4;1.609;en2;1
-5;-1;0.0;5;2.42;Left;0.802;5;lctrl;20;1;3;0.751;0.0;0.553;5;0.852;en2;1
5;-1;0.0;-5;2.308;Right;0.802;-5;rctrl;21;1;3;0.752;0.0;0.429;0;0.852;en2;1
-5;1;0.0;-5;2.38;Left;0.801;-5;lctrl;22;1;3;0.751;0.0;0.507;1;0.851;en2;1
5;1;0.0;5;2.988;Right;0.801;5;rctrl;23;1;48;0.751;0.0;0.368;2;1.604;en2;1
-5;-1;0.0;5;3.135;Left;0.807;5;lctrl;24;1;48;0.757;0.0;0.503;1;1.609;en2;1
-5;-1;0.0;5;2.364;Left;0.802;-5;lctrl;25;-1;3;0.752;0.0;0.485;1;0.852;en2;1
-5;1;0.0;-5;3.02;Left;0.801;-5;lctrl;26;1;48;0.751;0.0;0.394;3;1.604;en2;1
-5;-1;0.0;5;3.144;Left;0.801;5;lctrl;27;1;48;0.751;0.0;0.528;2;1.603;en2;1
-5;1;0.0;-5;2.3;Left;0.802;-5;lctrl;28;1;3;0.752;0.0;0.429;4;0.853;en2;1
-5;1;0.0;-5;3.067;Left;0.806;-5;lctrl;29;1;48;0.756;0.0;0.448;0;1.607;en2;1
5;-1;0.0;-5;2.317;Right;0.801;-5;rctrl;30;1;3;0.751;0.0;0.442;3;0.852;en2;1
-5;1;0.0;-5;2.364;Left;0.8;5;lctrl;31;-1;3;0.75;0.0;0.496;0;0.85;en2;1
-5;1;0.0;-5;3.079;Left;0.802;-5;lctrl;32;1;48;0.752;0.0;0.457;4;1.603;en2;1
-5;-1;0.0;5;3.034;Left;0.802;5;lctrl;33;1;48;0.752;0.0;0.417;4;1.604;en2;1
-5;-1;0.0;5;2.383;Left;0.801;5;lctrl;34;1;3;0.751;0.0;0.507;0;0.851;en2;1
-5;-1;0.0;5;3.017;Left;0.802;5;lctrl;35;1;48;0.752;0.0;0.387;3;1.604;en2;1
-5;-1;0.0;5;3.066;Left;0.801;5;lctrl;36;1;48;0.751;0.0;0.442;0;1.604;en2;1
-5;1;0.0;-5;3.079;Left;0.802;-5;lctrl;37;1;48;0.752;0.0;0.454;2;1.605;en2;1
-5;-1;0.0;5;2.378;Left;0.802;5;lctrl;38;1;3;0.752;0.0;0.503;4;0.852;en2;1
-5;-1;0.0;5;3.066;Left;0.802;5;lctrl;39;1;48;0.752;0.0;0.437;5;1.604;en2;1
5;-1;0.0;-5;2.442;Right;0.805;5;rctrl;40;-1;3;0.754;0.0;0.561;0;0.855;en2;1
5;-1;0.0;-5;3.051;Right;0.806;-5;rctrl;41;1;48;0.756;0.0;0.423;0;1.608;en2;1
5;-1;0.0;-5;3.222;Right;0.802;-5;rctrl;42;1;48;0.752;0.0;0.593;1;1.604;en2;1
5;1;0.0;5;3.004;Right;0.802;5;rctrl;43;1;48;0.752;0.0;0.379;5;1.605;en2;1
-5;-1;0.0;5;2.365;Left;0.801;5;lctrl;44;1;3;0.751;0.0;0.515;2;0.851;en2;1
5;-1;0.0;-5;2.336;Right;0.805;5;rctrl;45;-1;3;0.755;0.0;0.462;1;0.855;en2;1
5;1;0.0;5;2.302;Right;0.801;-5;rctrl;46;-1;3;0.751;0.0;0.427;0;0.851;en2;1
-5;-1;0.0;5;3.11;Left;0.802;-5;lctrl;47;-1;48;0.752;0.0;0.498;1;1.604;en2;1
5;-1;0.0;-5;2.329;Right;0.802;-5;rctrl;48;1;3;0.752;0.0;0.464;2;0.853;en2;1
-5;1;0.0;-5;2.379;Left;0.802;-5;lctrl;49;1;3;0.752;0.0;0.513;3;0.852;en2;1
5;1;0.0;5;3.02;Right;0.802;-5;rctrl;50;-1;48;0.752;0.0;0.394;0;1.608;en2;1
-5;1;0.0;-5;2.286;Left;0.801;-5;lctrl;51;1;3;0.751;0.0;0.421;2;0.851;en2;1
5;1;0.0;5;2.277;Right;0.803;5;rctrl;52;1;3;0.753;0.0;0.405;1;0.853;en2;1
5;1;0.0;5;3.049;Right;0.802;5;rctrl;53;1;48;0.752;0.0;0.419;1;1.609;en2;1
5;1;0.0;5;2.253;Right;0.802;5;rctrl;54;1;3;0.752;0.0;0.373;4;0.852;en2;1
5;-1;0.0;-5;2.286;Right;0.801;-5;rctrl;55;1;3;0.751;0.0;0.419;4;0.851;en2;1
-5;1;0.0;-5;2.996;Left;0.806;5;lctrl;56;-1;48;0.756;0.0;0.361;0;1.608;en2;1
5;1;0.0;5;2.314;Right;0.802;-5;rctrl;57;-1;3;0.752;0.0;0.447;1;0.852;en2;1
5;1;0.0;5;2.286;Right;0.801;5;rctrl;58;1;3;0.751;0.0;0.414;5;0.851;en2;1
5;-1;0.0;-5;3.08;Right;0.802;5;rctrl;59;-1;48;0.752;0.0;0.453;0;1.605;en2;1
5;1;0.0;5;2.363;Right;0.802;5;rctrl;60;1;3;0.752;0.0;0.486;0;0.852;en2;1
5;-1;0.0;-5;3.035;Right;0.802;-5;rctrl;61;1;48;0.751;0.0;0.412;5;1.604;en2;1
5;1;0.0;5;2.302;Right;0.802;5;rctrl;62;1;3;0.753;0.0;0.434;2;0.852;en2;1
5;-1;0.0;-5;3.055;Right;0.803;5;rctrl;63;-1;48;0.753;0.0;0.426;1;1.605;en2;1
-5;1;0.0;-5;2.285;Left;0.802;-5;lctrl;64;1;3;0.752;0.0;0.419;5;0.852;en2;1
5;1;0.0;5;2.969;Right;0.802;-5;rctrl;1;-1;48;0.752;0.0;0.34;1;1.604;en3;1
5;-1;0.0;-5;3.02;Right;0.802;-5;rctrl;2;1;48;0.752;0.0;0.389;3;1.604;en3;1
5;-1;0.0;-5;2.255;Right;0.802;-5;rctrl;3;1;3;0.751;0.0;0.379;3;0.852;en3;1
-5;-1;0.0;5;2.38;Left;0.801;5;lctrl;4;1;3;0.751;0.0;0.509;0;0.851;en3;1
5;1;0.0;5;3.035;Right;0.801;5;rctrl;5;1;48;0.751;0.0;0.418;3;1.604;en3;1
5;-1;0.0;-5;2.492;Right;0.805;-5;rctrl;6;1;3;0.755;0.0;0.624;4;0.855;en3;1
-5;1;0.0;-5;2.357;Left;0.802;-5;lctrl;7;1;3;0.752;0.0;0.481;2;0.852;en3;1
5;-1;0.0;-5;3.02;Right;0.802;-5;rctrl;8;1;48;0.753;0.0;0.397;4;1.604;en3;1
-5;1;0.0;-5;2.286;Left;0.801;-5;lctrl;9;1;3;0.751;0.0;0.411;4;0.851;en3;1
5;-1;0.0;-5;3.067;Right;0.801;-5;rctrl;10;1;48;0.751;0.0;0.437;5;1.604;en3;1
-5;-1;0.0;5;2.505;Left;0.802;5;lctrl;11;1;3;0.752;0.0;0.629;2;0.852;en3;1
5;1;0.0;5;2.505;Right;0.801;5;rctrl;12;1;3;0.751;0.0;0.629;2;0.851;en3;1
-5;-1;0.0;5;2.316;Left;0.802;5;lctrl;13;1;3;0.752;0.0;0.451;5;0.852;en3;1
-5;-1;0.0;5;3.147;Left;0.8;5;lctrl;14;1;48;0.75;0.0;0.525;0;1.602;en3;1
5;-1;0.0;-5;3.051;Right;0.801;-5;rctrl;15;1;48;0.751;0.0;0.433;0;1.604;en3;1
-5;1;0.0;-5;3.007;Left;0.805;-5;lctrl;16;1;48;0.755;0.0;0.383;3;1.607;en3;1
5;1;0.0;5;2.307;Right;0.802;5;rctrl;17;1;3;0.752;0.0;0.442;1;0.852;en3;1
-5;1;0.0;-5;3.015;Left;0.802;5;lctrl;18;-1;48;0.752;0.0;0.395;0;1.604;en3;1
-5;1;0.0;-5;3.02;Left;0.801;-5;lctrl;19;1;48;0.751;0.0;0.386;2;1.608;en3;1
-5;-1;0.0;5;3.191;Left;0.801;5;lctrl;20;1;48;0.751;0.0;0.571;4;1.604;en3;1
-5;-1;0.0;5;3.107;Left;0.802;-5;lctrl;21;-1;48;0.752;0.0;0.487;0;1.604;en3;1
5;-1;0.0;-5;3.091;Right;0.807;5;rctrl;22;-1;48;0.757;0.0;0.458;0;1.608;en3;1
-5;1;0.0;-5;2.271;Left;0.801;-5;lctrl;23;1;3;0.751;0.0;0.397;0;0.851;en3;1
5;1;0.0;5;3.02;Right;0.802;5;rctrl;24;1;48;0.752;0.0;0.391;1;1.604;en3;1
-5;1;0.0;-5;3.016;Left;0.802;-5;lctrl;25;1;48;0.752;0.0;0.393;5;1.605;en3;1
-5;1;0.0;-5;3.222;Left;0.801;-5;lctrl;26;1;48;0.751;0.0;0.594;4;1.604;en3;1
5;1;0.0;5;2.224;Right;0.801;5;rctrl;27;1;3;0.751;0.0;0.358;4;0.851;en3;1
5;1;0.0;5;2.251;Right;0.802;5;rctrl;28;1;3;0.752;0.0;0.385;3;0.853;en3;1
-5;1;0.0;-5;2.32;Left;0.803;5;lctrl;29;-1;3;0.753;0.0;0.45;0;0.853;en3;1
5;-1;0.0;-5;2.37;Right;0.807;-5;rctrl;30;1;3;0.757;0.0;0.493;1;0.857;en3;1
5;1;0.0;5;2.333;Right;0.802;5;rctrl;31;1;3;0.752;0.0;0.458;0;0.851;en3;1
5;-1;0.0;-5;3.113;Right;0.806;5;rctrl;32;-1;48;0.756;0.0;0.465;1;1.608;en3;1
5;1;0.0;5;3.237;Right;0.801;-5;rctrl;33;-1;48;0.751;0.0;0.62;0;1.604;en3;1
5;1;0.0;5;3.009;Right;0.802;5;rctrl;34;1;48;0.752;0.0;0.39;5;1.604;en3;1
-5;-1;0.0;5;2.374;Left;0.803;-5;lctrl;35;-1;3;0.752;0.0;0.496;1;0.853;en3;1
5;-1;0.0;-5;2.333;Right;0.801;-5;rctrl;36;1;3;0.751;0.0;0.468;2;0.851;en3;1
-5;-1;0.0;5;3.163;Left;0.802;5;lctrl;37;1;48;0.752;0.0;0.543;5;1.608;en3;1
-5;-1;0.0;5;2.422;Left;0.802;-5;lctrl;38;-1;3;0.752;0.0;0.556;0;0.852;en3;1
-5;-1;0.0;5;3.309;Left;0.802;5;lctrl;39;1;48;0.752;0.0;0.688;1;1.604;en3;1
5;1;0.0;5;2.312;Right;0.801;-5;rctrl;40;-1;3;0.751;0.0;0.447;0;0.852;en3;1
-5;1;0.0;-5;3.051;Left;0.801;5;lctrl;41;-1;48;0.751;0.0;0.42;1;1.608;en3;1
-5;-1;0.0;5;2.332;Left;0.802;5;lctrl;42;1;3;0.752;0.0;0.462;1;0.852;en3;1
-5;1;0.0;-5;2.302;Left;0.801;-5;lctrl;43;1;3;0.751;0.0;0.427;5;0.851;en3;1
-5;1;0.0;-5;3.067;Left;0.803;-5;lctrl;44;1;48;0.752;0.0;0.438;1;1.604;en3;1
-5;-1;0.0;5;3.098;Left;0.801;5;lctrl;45;1;48;0.751;0.0;0.478;3;1.602;en3;1
5;1;0.0;5;3.035;Right;0.806;5;rctrl;46;1;48;0.756;0.0;0.408;0;1.608;en3;1
-5;1;0.0;-5;2.349;Left;0.801;5;lctrl;47;-1;3;0.751;0.0;0.474;1;0.851;en3;1
5;1;0.0;5;2.271;Right;0.802;5;rctrl;48;1;3;0.752;0.0;0.415;5;0.852;en3;1
5;1;0.0;5;2.559;Right;0.807;-5;rctrl;49;-1;3;0.757;0.0;0.684;1;0.857;en3;1
5;1;0.0;5;3.012;Right;0.802;5;rctrl;50;1;48;0.751;0.0;0.388;2;1.603;en3;1
5;-1;0.0;-5;3.128;Right;0.802;-5;rctrl;51;1;48;0.752;0.0;0.511;2;1.604;en3;1
5;-1;0.0;-5;2.346;Right;0.802;-5;rctrl;52;1;3;0.752;0.0;0.477;0;0.852;en3;1
-5;-1;0.0;5;2.63;Left;0.806;5;lctrl;53;1;3;0.756;0.0;0.761;4;0.856;en3;1
5;-1;0.0;-5;2.299;Right;0.801;-5;rctrl;54;1;3;0.751;0.0;0.429;5;0.852;en3;1
-5;1;0.0;-5;2.286;Left;0.801;-5;lctrl;55;1;3;0.751;0.0;0.412;3;0.851;en3;1
5;1;0.0;5;3.051;Right;0.801;5;rctrl;56;1;48;0.751;0.0;0.425;4;1.602;en3;1
-5;-1;0.0;5;3.144;Left;0.801;-5;lctrl;57;-1;48;0.751;0.0;0.525;1;1.604;en3;1
5;-1;0.0;-5;2.33;Right;0.807;5;rctrl;58;-1;3;0.756;0.0;0.454;0;0.857;en3;1
5;-1;0.0;-5;3.079;Right;0.802;-5;rctrl;59;1;48;0.752;0.0;0.454;1;1.604;en3;1
-5;1;0.0;-5;2.425;Left;0.802;-5;lctrl;60;1;3;0.752;0.0;0.559;1;0.852;en3;1
-5;-1;0.0;5;2.392;Left;0.802;5;lctrl;61;1;3;0.752;0.0;0.523;3;0.852;en3;1
-5;1;0.0;-5;3.14;Left;0.806;-5;lctrl;62;1;48;0.756;0.0;0.508;0;1.608;en3;1
5;-1;0.0;-5;2.505;Right;0.801;5;rctrl;63;-1;3;0.751;0.0;0.638;1;0.851;en3;1
-5;-1;0.0;5;3.106;Left;0.807;5;lctrl;64;1;48;0.757;0.0;0.498;2;1.609;en3;1
5;-1;0.0;-5;2.953;Right;0.802;-5;rctrl;1;1;48;0.752;0.0;0.348;4;1.604;en4;1
-5;-1;0.0;5;3.009;Left;0.807;5;lctrl;2;1;48;0.757;0.0;0.379;2;1.609;en4;1
5;1;0.0;5;2.287;Right;0.801;5;rctrl;3;1;3;0.751;0.0;0.41;4;0.851;en4;1
-5;-1;0.0;5;2.302;Left;0.801;-5;lctrl;4;-1;3;0.751;0.0;0.429;0;0.851;en4;1
5;1;0.0;5;3.02;Right;0.801;5;rctrl;5;1;48;0.751;0.0;0.387;2;1.608;en4;1
5;-1;0.0;-5;2.349;Right;0.801;5;rctrl;6;-1;3;0.751;0.0;0.478;0;0.851;en4;1
5;-1;0.0;-5;2.271;Right;0.802;-5;rctrl;7;1;3;0.752;0.0;0.394;5;0.851;en4;1
-5;1;0.0;-5;2.396;Left;0.801;-5;lctrl;8;1;3;0.751;0.0;0.532;2;0.851;en4;1
5;1;0.0;5;2.256;Right;0.802;5;rctrl;9;1;3;0.752;0.0;0.378;3;0.852;en4;1
