targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
-5;1;0.0;-5;2.964;Left;0.807;-5;lctrl;31;1;48;0.757;0.0;0.34;2;1.608;practice;1
5;-1;0.0;-5;2.5;Right;0.802;-5;rctrl;32;1;3;0.752;0.0;0.616;3;0.853;practice;1
-5;1;0.0;-5;2.266;Left;0.801;5;lctrl;1;-1;3;0.751;0.0;0.389;1;0.852;en1;1
-5;1;0.0;-5;2.988;Left;0.801;-5;lctrl;2;1;48;0.751;0.0;0.364;4;1.604;en1;1
-5;-1;0.0;5;2.989;Left;0.801;5;rctrl;3;1;48;0.751;0.0;0.344;4;1.604;en1;0
5;1;0.0;5;3.057;Right;0.803;-5;rctrl;4;-1;48;0.753;0.0;0.428;0;1.605;en1;1
-5;-1;0.0;5;2.333;Left;0.801;5;rctrl;5;1;3;0.751;0.0;0.437;5;0.851;en1;0
-5;-1;0.0;5;2.457;Left;0.805;5;lctrl;6;1;3;0.755;0.0;0.579;2;0.856;en1;1
-5;1;0.0;-5;2.255;Left;0.802;-5;lctrl;7;1;3;0.752;0.0;0.392;4;0.852;en1;1
5;-1;0.0;-5;3.044;Right;0.807;-5;rctrl;8;1;48;0.757;0.0;0.421;4;1.609;en1;1
5;1;0.0;5;2.98;Right;0.803;-5;rctrl;9;-1;48;0.753;0.0;0.358;1;1.605;en1;1
5;1;0.0;5;3.018;Right;0.802;5;rctrl;10;1;48;0.752;0.0;0.382;5;1.608;en1;1
5;-1;0.0;-5;2.348;Right;0.802;-5;lctrl;11;1;3;0.752;0.0;0.449;1;0.852;en1;0
-5;-1;0.0;5;2.317;Left;0.801;-5;rctrl;12;-1;3;0.751;0.0;0.422;1;0.851;en1;0
5;-1;0.0;-5;3.266;Right;0.802;-5;lctrl;13;1;48;0.752;0.0;0.621;0;1.605;en1;0
5;1;0.0;5;2.41;Right;0.801;-5;rctrl;14;-1;3;0.751;0.0;0.541;1;0.852;en1;1
-5;-1;0.0;5;3.345;Left;0.802;5;rctrl;15;1;48;0.752;0.0;0.677;1;1.609;en1;0
-5;-1;0.0;5;2.535;Left;0.806;5;lctrl;16;1;3;0.756;0.0;0.653;4;0.856;en1;1
5;1;0.0;5;3.269;Right;0.801;5;lctrl;17;1;48;0.751;0.0;0.643;1;1.604;en1;0
5;1;0.0;5;2.431;Right;0.802;5;rctrl;18;1;3;0.752;0.0;0.555;5;0.852;en1;1
5;1;0.0;5;2.333;Right;0.806;5;rctrl;19;1;3;0.756;0.0;0.458;3;0.856;en1;1
5;1;0.0;5;3.144;Right;0.801;5;rctrl;20;1;48;0.751;0.0;0.523;4;1.603;en1;1
-5;-1;0.0;5;2.331;Left;0.802;5;lctrl;21;1;3;0.752;0.0;0.457;3;0.852;en1;1
-5;1;0.0;-5;2.318;Left;0.801;-5;lctrl;22;1;3;0.751;0.0;0.434;2;0.856;en1;1
5;-1;0.0;-5;3.176;Right;0.802;-5;lctrl;23;1;48;0.751;0.0;0.538;3;1.604;en1;0
-5;-1;0.0;5;3.311;Left;0.802;5;rctrl;24;1;48;0.752;0.0;0.662;2;1.604;en1;0
-5;-1;0.0;5;3.297;Left;0.801;-5;lctrl;25;-1;48;0.751;0.0;0.674;0;1.607;en1;1
5;1;0.0;5;2.392;Right;0.801;5;rctrl;26;1;3;0.751;0.0;0.522;0;0.852;en1;1
5;-1;0.0;-5;3.329;Right;0.802;5;rctrl;27;-1;48;0.755;0.0;0.712;1;1.604;en1;1
5;-1;0.0;-5;2.456;Right;0.802;-5;rctrl;28;1;3;0.752;0.0;0.589;0;0.853;en1;1
-5;-1;0.0;5;2.451;Left;0.806;5;lctrl;29;1;3;0.756;0.0;0.58;1;0.856;en1;1
5;1;0.0;5;2.382;Right;0.802;5;rctrl;30;1;3;0.752;0.0;0.513;1;0.852;en1;1
5;-1;0.0;-5;3.082;Right;0.802;-5;rctrl;31;1;48;0.752;0.0;0.46;2;1.604;en1;1
-5;-1;0.0;5;3.129;Left;0.801;5;lctrl;32;1;48;0.751;0.0;0.504;5;1.607;en1;1
5;1;0.0;5;2.328;Right;0.803;5;rctrl;33;1;3;0.752;0.0;0.453;2;0.853;en1;1
-5;-1;0.0;5;3.049;Left;0.802;-5;rctrl;34;-1;48;0.752;0.0;0.405;1;1.604;en1;0
-5;-1;0.0;5;3.533;Left;0.805;5;lctrl;35;1;48;0.755;0.0;0.905;3;1.608;en1;1
-5;-1;0.0;5;3.268;Left;0.802;5;lctrl;36;1;48;0.752;0.0;0.639;0;1.605;en1;1
5;1;0.0;5;3.113;Right;0.806;5;rctrl;37;1;48;0.756;0.0;0.466;0;1.607;en1;1
5;-1;0.0;-5;2.362;Right;0.802;-5;lctrl;38;1;3;0.752;0.0;0.466;5;0.853;en1;0
5;1;0.0;5;2.348;Right;0.801;5;rctrl;39;1;3;0.751;0.0;0.473;4;0.851;en1;1
-5;1;0.0;-5;3.379;Left;0.801;-5;rctrl;40;1;48;0.751;0.0;0.742;5;1.604;en1;0
5;-1;0.0;-5;2.409;Right;0.806;5;lctrl;41;-1;3;0.755;0.0;0.518;0;0.856;en1;0
-5;1;0.0;-5;3.434;Left;0.801;-5;lctrl;42;1;48;0.751;0.0;0.812;1;1.603;en1;1
5;1;0.0;5;3.035;Right;0.801;5;rctrl;43;1;48;0.751;0.0;0.421;3;1.602;en1;1
-5;1;0.0;-5;2.26;Left;0.806;-5;lctrl;44;1;3;0.756;0.0;0.386;1;0.856;en1;1
5;1;0.0;5;3.013;Right;0.803;5;rctrl;45;1;48;0.752;0.0;0.388;2;1.605;en1;1
5;-1;0.0;-5;2.378;Right;0.801;-5;rctrl;46;1;3;0.751;0.0;0.512;3;0.851;en1;1
5;-1;0.0;-5;2.254;Right;0.802;-5;rctrl;47;1;3;0.752;0.0;0.39;2;0.852;en1;1
-5;1;0.0;-5;2.372;Left;0.807;-5;lctrl;48;1;3;0.757;0.0;0.491;5;0.857;en1;1
5;-1;0.0;-5;3.051;Right;0.801;-5;lctrl;49;1;48;0.751;0.0;0.405;1;1.604;en1;0
5;-1;0.0;-5;3.08;Right;0.801;5;rctrl;50;-1;48;0.751;0.0;0.451;0;1.603;en1;1
-5;1;0.0;-5;3.082;Left;0.801;-5;lctrl;51;1;48;0.751;0.0;0.451;2;1.604;en1;1
-5;1;0.0;-5;3.441;Left;0.801;-5;0;52;1;3;0.751;0.0;438.913;3;0.851;en1;0
-5;1;0.0;-5;3.109;Left;0.807;5;lctrl;53;-1;48;0.757;0.0;0.473;1;1.609;en1;1
-5;1;0.0;-5;3.051;Left;0.801;-5;lctrl;54;1;48;0.751;0.0;0.422;0;1.608;en1;1
5;-1;0.0;-5;2.348;Right;0.802;-5;rctrl;55;1;3;0.752;0.0;0.48;4;0.852;en1;1
5;-1;0.0;-5;3.488;Right;0.801;-5;rctrl;56;1;48;0.752;0.0;0.862;5;1.612;en1;1
5;-1;0.0;-5;2.364;Right;0.802;5;rctrl;57;-1;3;0.752;0.0;0.486;1;0.852;en1;1
-5;1;0.0;-5;3.02;Left;0.801;-5;lctrl;58;1;48;0.752;0.0;0.395;3;1.604;en1;1
5;1;0.0;5;2.238;Right;0.802;-5;rctrl;59;-1;3;0.752;0.0;0.36;0;0.852;en1;1
-5;-1;0.0;5;2.396;Left;0.806;5;rctrl;60;1;3;0.756;0.0;0.494;0;0.856;en1;0
-5;1;0.0;-5;2.36;Left;0.802;-5;lctrl;61;1;3;0.752;0.0;0.492;0;0.852;en1;1
-5;-1;0.0;5;2.409;Left;0.802;-5;lctrl;62;-1;3;0.752;0.0;0.516;0;0.852;en1;1
-5;1;0.0;-5;2.286;Left;0.801;5;lctrl;63;-1;3;0.751;0.0;0.412;0;0.851;en1;1
-5;1;0.0;-5;3.032;Left;0.802;5;lctrl;64;-1;48;0.752;0.0;0.401;0;1.605;en1;1
5;1;0.0;5;2.301;Right;0.802;-5;rctrl;1;-1;3;0.752;0.0;0.436;1;0.852;en2;1
-5;-1;0.0;5;2.991;Left;0.802;5;rctrl;2;1;48;0.752;0.0;0.335;1;1.609;en2;0
-5;1;0.0;-5;3.003;Left;0.801;-5;lctrl;3;1;48;0.751;0.0;0.377;2;1.608;en2;1
-5;-1;0.0;5;2.396;Left;0.801;5;rctrl;4;1;3;0.751;0.0;0.5;1;0.851;en2;0
5;-1;0.0;-5;2.426;Right;0.801;-5;lctrl;5;1;3;0.751;0.0;0.537;0;0.851;en2;0
-5;1;0.0;-5;2.377;Left;0.802;5;rctrl;6;-1;3;0.752;0.0;0.492;1;0.852;en2;0
-5;1;0.0;-5;2.285;Left;0.802;-5;lctrl;7;1;3;0.752;0.0;0.419;3;0.852;en2;1
5;-1;0.0;-5;2.478;Right;0.806;-5;rctrl;8;1;3;0.756;0.0;0.608;2;0.856;en2;1
-5;1;0.0;-5;3.124;Left;0.802;-5;lctrl;9;1;48;0.752;0.0;0.482;3;1.604;en2;1
5;1;0.0;5;2.333;Right;0.802;5;rctrl;10;1;3;0.752;0.0;0.463;3;0.852;en2;1
-5;1;0.0;-5;3.051;Left;0.801;-5;lctrl;11;1;48;0.751;0.0;0.42;4;1.604;en2;1
5;-1;0.0;-5;3.188;Right;0.801;-5;rctrl;12;1;48;0.751;0.0;0.567;3;1.604;en2;1
5;1;0.0;5;2.277;Right;0.802;5;rctrl;13;1;3;0.752;0.0;0.411;4;0.852;en2;1
-5;-1;0.0;5;3.065;Left;0.802;5;rctrl;14;1;48;0.752;0.0;0.413;5;1.604;en2;0
5;1;0.0;5;3.065;Right;0.806;5;rctrl;15;1;48;0.756;0.0;0.448;4;1.608;en2;1
5;1;0.0;5;2.284;Right;0.801;-5;rctrl;16;-1;3;0.751;0.0;0.411;0;0.851;en2;1
-5;-1;0.0;5;2.365;Left;0.806;5;rctrl;17;1;3;0.756;0.0;0.475;0;0.856;en2;0
5;-1;0.0;-5;3.533;Right;0.801;-5;rctrl;18;1;48;0.751;0.0;0.899;5;1.603;en2;1
-5;-1;0.0;5;3.129;Left;0.801;-5;lctrl;19;-1;48;0.751;0.0;0.511;1;1.604;en2;1
5;-1;0.0;-5;2.472;Right;0.807;-5;lctrl;20;1;3;0.756;0.0;0.593;4;0.856;en2;0
-5;-1;0.0;5;3.133;Left;0.801;5;rctrl;21;1;48;0.751;0.0;0.484;0;1.603;en2;0
-5;1;0.0;-5;2.535;Left;0.801;-5;lctrl;22;1;3;0.751;0.0;0.671;5;0.851;en2;1
5;1;0.0;5;3.04;Right;0.807;5;rctrl;23;1;48;0.757;0.0;0.409;2;1.609;en2;1
-5;-1;0.0;5;3.16;Left;0.801;-5;rctrl;24;-1;48;0.751;0.0;0.511;0;1.604;en2;0
5;-1;0.0;-5;2.439;Right;0.806;-5;lctrl;25;1;3;0.756;0.0;0.536;1;0.857;en2;0
-5;1;0.0;-5;3.346;Left;0.801;5;rctrl;26;-1;48;0.751;0.0;0.706;1;1.608;en2;0
-5;1;0.0;-5;3.03;Left;0.801;5;lctrl;27;-1;48;0.751;0.0;0.399;0;1.604;en2;1
-5;-1;0.0;5;2.27;Left;0.801;-5;lctrl;28;-1;3;0.751;0.0;0.396;1;0.85;en2;1
5;1;0.0;5;2.237;Right;0.802;5;rctrl;29;1;3;0.752;0.0;0.371;5;0.852;en2;1
-5;-1;0.0;5;2.341;Left;0.802;5;rctrl;30;1;3;0.752;0.0;0.454;3;0.852;en2;0
5;1;0.0;5;2.328;Right;0.802;5;rctrl;31;1;3;0.752;0.0;0.462;0;0.852;en2;1
-5;-1;0.0;5;3.206;Left;0.802;5;rctrl;32;1;48;0.752;0.0;0.566;4;1.604;en2;0
-5;-1;0.0;5;2.403;Left;0.807;5;lctrl;33;1;3;0.757;0.0;0.533;2;0.857;en2;1
5;-1;0.0;-5;2.414;Right;0.802;5;rctrl;34;-1;3;0.752;0.0;0.546;1;0.852;en2;1
5;1;0.0;5;2.973;Right;0.801;5;rctrl;35;1;48;0.751;0.0;0.351;0;1.602;en2;1
5;1;0.0;5;2.295;Right;0.803;5;rctrl;36;1;3;0.752;0.0;0.418;2;0.853;en2;1
5;1;0.0;5;3.034;Right;0.806;5;rctrl;37;1;48;0.756;0.0;0.4;5;1.609;en2;1
-5;1;0.0;-5;3.003;Left;0.802;-5;lctrl;38;1;48;0.752;0.0;0.386;0;1.604;en2;1
5;-1;0.0;-5;2.416;Right;0.803;-5;lctrl;39;1;3;0.753;0.0;0.517;3;0.853;en2;0
-5;-1;0.0;5;2.253;Left;0.802;5;rctrl;40;1;3;0.752;0.0;0.364;5;0.852;en2;0
5;-1;0.0;-5;2.433;Right;0.802;5;lctrl;41;-1;3;0.752;0.0;0.559;0;0.852;en2;0
5;-1;0.0;-5;3.069;Right;0.801;-5;rctrl;42;1;48;0.751;0.0;0.452;2;1.603;en2;1
5;-1;0.0;-5;3.102;Right;0.803;-5;rctrl;43;1;48;0.753;0.0;0.479;0;1.609;en2;1
-5;-1;0.0;5;2.427;Left;0.801;-5;lctrl;44;-1;3;0.751;0.0;0.551;0;0.851;en2;1
-5;1;0.0;-5;2.363;Left;0.801;5;lctrl;45;-1;3;0.751;0.0;0.492;0;0.851;en2;1
5;-1;0.0;-5;3.316;Right;0.801;5;rctrl;46;-1;48;0.751;0.0;0.698;1;1.604;en2;1
5;1;0.0;5;3.303;Right;0.807;5;rctrl;47;1;48;0.757;0.0;0.676;1;1.609;en2;1
-5;1;0.0;-5;3.066;Left;0.802;-5;lctrl;48;1;48;0.752;0.0;0.434;5;1.605;en2;1
5;1;0.0;5;3.02;Right;0.801;-5;rctrl;49;-1;48;0.751;0.0;0.382;0;1.608;en2;1
5;1;0.0;5;2.271;Right;0.801;5;rctrl;50;1;3;0.751;0.0;0.401;1;0.851;en2;1
5;1;0.0;5;3.027;Right;0.803;5;rctrl;51;1;48;0.752;0.0;0.41;3;1.605;en2;1
-5;1;0.0;-5;2.267;Left;0.802;-5;lctrl;52;1;3;0.752;0.0;0.396;2;0.852;en2;1
5;-1;0.0;-5;3.269;Right;0.802;5;rctrl;53;-1;48;0.752;0.0;0.642;0;1.605;en2;1
-5;1;0.0;-5;2.287;Left;0.801;-5;lctrl;54;1;3;0.751;0.0;0.423;0;0.851;en2;1
-5;-1;0.0;5;2.543;Left;0.807;5;lctrl;55;1;3;0.757;0.0;0.659;4;0.857;en2;1
5;1;0.0;5;2.942;Right;0.8;-5;rctrl;56;-1;48;0.75;0.0;0.312;1;1.607;en2;1
-5;-1;0.0;5;3.098;Left;0.801;5;lctrl;57;1;48;0.751;0.0;0.466;3;1.608;en2;1
5;-1;0.0;-5;3.047;Right;0.802;-5;rctrl;58;1;48;0.752;0.0;0.426;1;1.604;en2;1
-5;1;0.0;-5;2.941;Left;0.802;-5;lctrl;59;1;48;0.752;0.0;0.323;1;1.604;en2;1
-5;1;0.0;-5;2.342;Left;0.802;-5;lctrl;60;1;3;0.751;0.0;0.466;1;0.852;en2;1
-5;-1;0.0;5;3.064;Left;0.807;5;rctrl;61;1;48;0.756;0.0;0.405;2;1.609;en2;0
5;-1;0.0;-5;2.472;Right;0.802;-5;rctrl;62;1;3;0.752;0.0;0.594;5;0.852;en2;1
5;-1;0.0;-5;3.207;Right;0.806;-5;rctrl;63;1;48;0.756;0.0;0.576;4;1.607;en2;1
-5;1;0.0;-5;2.302;Left;0.801;-5;lctrl;64;1;3;0.751;0.0;0.438;4;0.851;en2;1
-5;-1;0.0;5;2.288;Left;0.802;5;rctrl;1;1;3;0.752;0.0;0.389;3;0.852;en3;0
-5;1;0.0;-5;3.253;Left;0.805;-5;rctrl;2;1;48;0.755;0.0;0.602;1;1.607;en3;0
5;-1;0.0;-5;3.221;Right;0.801;-5;rctrl;3;1;48;0.751;0.0;0.601;2;1.604;en3;1
5;-1;0.0;-5;3.119;Right;0.807;5;rctrl;4;-1;48;0.756;0.0;0.495;1;1.609;en3;1
5;1;0.0;5;2.396;Right;0.801;5;rctrl;5;1;3;0.751;0.0;0.518;0;0.851;en3;1
5;1;0.0;5;2.989;Right;0.802;-5;rctrl;6;-1;48;0.752;0.0;0.363;0;1.604;en3;1
-5;1;0.0;-5;2.302;Left;0.801;-5;lctrl;7;1;3;0.751;0.0;0.424;1;0.851;en3;1
-5;1;0.0;-5;2.333;Left;0.801;-5;lctrl;8;1;3;0.751;0.0;0.462;0;0.857;en3;1
-5;-1;0.0;5;3.301;Left;0.801;-5;rctrl;9;-1;48;0.751;0.0;0.657;1;1.601;en3;0
-5;1;0.0;-5;2.301;Left;0.801;-5;lctrl;10;1;3;0.751;0.0;0.435;4;0.851;en3;1
-5;1;0.0;-5;3.04;Left;0.807;5;lctrl;11;-1;48;0.757;0.0;0.414;1;1.61;en3;1
5;-1;0.0;-5;2.458;Right;0.801;5;rctrl;12;-1;3;0.751;0.0;0.598;1;0.851;en3;1
5;-1;0.0;-5;2.549;Right;0.802;-5;rctrl;13;1;3;0.752;0.0;0.673;2;0.852;en3;1
5;-1;0.0;-5;3.22;Right;0.802;-5;rctrl;14;1;48;0.752;0.0;0.594;3;1.605;en3;1
-5;-1;0.0;5;3.441;Left;0.801;-5;0;15;-1;3;0.751;0.0;714.121;0;0.851;en3;0
-5;1;0.0;-5;3.088;Left;0.802;-5;lctrl;16;1;48;0.752;0.0;0.472;2;1.603;en3;1
-5;1;0.0;-5;2.294;Left;0.802;-5;lctrl;17;1;3;0.751;0.0;0.424;2;0.852;en3;1
5;1;0.0;5;3.018;Right;0.802;5;rctrl;18;1;48;0.752;0.0;0.393;3;1.604;en3;1
-5;-1;0.0;5;2.876;Left;0.802;5;lctrl;19;1;3;0.752;0.0;1.006;4;0.852;en3;1
-5;-1;0.0;5;3.033;Left;0.802;5;rctrl;20;1;48;0.752;0.0;0.384;5;1.605;en3;0
-5;-1;0.0;5;3.159;Left;0.802;5;lctrl;21;1;48;0.752;0.0;0.524;1;1.608;en3;1
5;1;0.0;5;2.318;Right;0.802;5;rctrl;22;1;3;0.751;0.0;0.443;3;0.851;en3;1
5;1;0.0;5;3.066;Right;0.803;5;rctrl;23;1;48;0.753;0.0;0.445;1;1.605;en3;1
5;1;0.0;5;2.286;Right;0.801;-5;rctrl;24;-1;3;0.751;0.0;0.413;1;0.851;en3;1
-5;-1;0.0;5;3.035;Left;0.803;-5;rctrl;25;-1;48;0.753;0.0;0.392;0;1.603;en3;0
-5;-1;0.0;5;3.05;Left;0.8;5;lctrl;26;1;48;0.75;0.0;0.425;4;1.607;en3;1
-5;-1;0.0;5;2.38;Left;0.802;-5;lctrl;27;-1;3;0.752;0.0;0.507;1;0.853;en3;1
5;-1;0.0;-5;2.661;Right;0.801;5;lctrl;28;-1;3;0.751;0.0;0.762;0;0.851;en3;0
5;1;0.0;5;2.348;Right;0.801;-5;rctrl;29;-1;3;0.751;0.0;0.477;0;0.851;en3;1
5;-1;0.0;-5;3.144;Right;0.801;5;rctrl;30;-1;48;0.751;0.0;0.517;0;1.608;en3;1
-5;1;0.0;-5;2.981;Left;0.801;-5;lctrl;31;1;48;0.751;0.0;0.357;5;1.602;en3;1
-5;1;0.0;-5;2.24;Left;0.801;5;lctrl;32;-1;3;0.751;0.0;0.368;1;0.851;en3;1
-5;1;0.0;-5;2.234;Left;0.803;-5;lctrl;33;1;3;0.752;0.0;0.362;3;0.853;en3;1
-5;-1;0.0;5;2.394;Left;0.802;5;lctrl;34;1;3;0.752;0.0;0.529;0;0.852;en3;1
-5;1;0.0;-5;2.191;Left;0.801;5;lctrl;35;-1;3;0.752;0.0;0.319;0;0.851;en3;1
-5;-1;0.0;5;2.329;Left;0.802;5;lctrl;36;1;3;0.752;0.0;0.459;5;0.853;en3;1
-5;1;0.0;-5;2.972;Left;0.802;-5;lctrl;37;1;48;0.752;0.0;0.351;3;1.609;en3;1
5;1;0.0;5;3.006;Right;0.802;5;rctrl;38;1;48;0.751;0.0;0.38;5;1.603;en3;1
5;1;0.0;5;2.969;Right;0.802;5;rctrl;39;1;48;0.752;0.0;0.346;2;1.605;en3;1
5;-1;0.0;-5;2.598;Right;0.801;-5;rctrl;40;1;3;0.751;0.0;0.723;1;0.852;en3;1
5;-1;0.0;-5;3.08;Right;0.802;-5;rctrl;41;1;48;0.752;0.0;0.461;5;1.603;en3;1
-5;1;0.0;-5;2.973;Left;0.801;5;lctrl;42;-1;48;0.751;0.0;0.364;0;1.604;en3;1
-5;1;0.0;-5;2.934;Left;0.803;-5;lctrl;43;1;48;0.752;0.0;0.308;0;1.609;en3;1
-5;-1;0.0;5;2.362;Left;0.802;5;rctrl;44;1;3;0.751;0.0;0.467;1;0.851;en3;0
5;1;0.0;5;2.317;Right;0.801;5;rctrl;45;1;3;0.751;0.0;0.465;2;0.852;en3;1
5;-1;0.0;-5;3.163;Right;0.802;-5;rctrl;46;1;48;0.752;0.0;0.537;0;1.603;en3;1
5;-1;0.0;-5;2.411;Right;0.806;-5;lctrl;47;1;3;0.756;0.0;0.513;0;0.856;en3;0
5;-1;0.0;-5;3.014;Right;0.803;-5;lctrl;48;1;48;0.752;0.0;0.366;1;1.604;en3;0
5;1;0.0;5;2.317;Right;0.8;5;rctrl;49;1;3;0.75;0.0;0.451;5;0.85;en3;1
5;1;0.0;5;3.055;Right;0.803;-5;rctrl;50;-1;48;0.753;0.0;0.418;1;1.605;en3;1
-5;-1;0.0;5;2.349;Left;0.8;5;lctrl;51;1;3;0.75;0.0;0.478;2;0.85;en3;1
-5;-1;0.0;5;3.113;Left;0.801;5;lctrl;52;1;48;0.751;0.0;0.482;0;1.602;en3;1
5;1;0.0;5;2.302;Right;0.806;5;rctrl;53;1;3;0.756;0.0;0.421;1;0.856;en3;1
5;1;0.0;5;2.318;Right;0.801;5;rctrl;54;1;3;0.751;0.0;0.453;4;0.851;en3;1
5;1;0.0;5;2.994;Right;0.802;5;rctrl;55;1;48;0.752;0.0;0.374;4;1.603;en3;1
5;1;0.0;5;2.97;Right;0.802;5;rctrl;56;1;48;0.752;0.0;0.333;0;1.609;en3;1
-5;-1;0.0;5;3.116;Left;0.803;5;lctrl;57;1;48;0.753;0.0;0.483;3;1.605;en3;1
-5;1;0.0;-5;3.02;Left;0.801;-5;lctrl;58;1;48;0.751;0.0;0.403;4;1.602;en3;1
5;-1;0.0;-5;2.292;Right;0.803;-5;lctrl;59;1;3;0.752;0.0;0.396;3;0.853;en3;0
5;-1;0.0;-5;2.423;Right;0.806;-5;rctrl;60;1;3;0.756;0.0;0.545;4;0.857;en3;1
-5;1;0.0;-5;2.193;Left;0.802;-5;lctrl;61;1;3;0.752;0.0;0.329;5;0.852;en3;1
5;-1;0.0;-5;3.095;Right;0.802;-5;rctrl;62;1;48;0.752;0.0;0.481;4;1.609;en3;1
5;-1;0.0;-5;2.451;Right;0.802;-5;rctrl;63;1;3;0.752;0.0;0.584;5;0.852;en3;1
-5;-1;0.0;5;3.102;Left;0.802;5;rctrl;64;1;48;0.752;0.0;0.46;2;1.604;en3;0
-5;-1;0.0;5;2.354;Left;0.801;5;lctrl;1;1;3;0.751;0.0;0.484;5;0.851;en4;1
5;-1;0.0;-5;3.028;Right;0.801;-5;rctrl;2;1;48;0.75;0.0;0.404;0;1.603;en4;1
5;-1;0.0;-5;3.049;Right;0.802;5;rctrl;3;-1;48;0.752;0.0;0.423;0;1.604;en4;1
5;-1;0.0;-5;3.238;Right;0.801;5;rctrl;4;-1;48;0.751;0.0;0.603;1;1.608;en4;1
5;-1;0.0;-5;2.474;Right;0.801;-5;rctrl;5;1;3;0.751;0.0;0.603;1;0.851;en4;1
5;1;0.0;5;3.124;Right;0.802;5;rctrl;6;1;48;0.752;0.0;0.492;2;1.604;en4;1
-5;-1;0.0;5;3.129;Left;0.801;-5;lctrl;7;-1;48;0.751;0.0;0.482;1;1.604;en4;1
-5;1;0.0;-5;3.098;Left;0.801;-5;lctrl;8;1;48;0.751;0.0;0.476;3;1.602;en4;1
5;1;0.0;5;2.302;Right;0.806;5;rctrl;9;1;3;0.756;0.0;0.422;5;0.856;en4;1
