targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
5;1;0.0;5;2.24;Right;0.801;-5;rctrl;26;-1;3;0.751;0.0;0.376;1;0.851;ex1;1
-5;1;0.0;-5;2.889;Left;0.803;5;lctrl;27;-1;48;0.752;0.0;0.258;3;1.605;ex1;1
5;-1;0.0;-5;3.035;Right;0.801;-5;rctrl;28;1;48;0.751;0.0;0.419;2;1.604;ex1;1
-5;-1;0.0;5;2.258;Left;0.802;5;lctrl;29;1;3;0.752;0.0;0.388;0;0.852;ex1;1
5;1;0.0;5;2.282;Right;0.802;5;rctrl;30;1;3;0.752;0.0;0.407;0;0.852;ex1;1
5;-1;0.0;-5;2.189;Right;0.802;5;lctrl;31;-1;3;0.752;0.0;0.298;3;0.853;ex1;0
5;-1;0.0;-5;2.966;Right;0.803;5;rctrl;32;-1;48;0.752;0.0;0.335;1;1.605;ex1;1
-5;-1;0.0;5;3.02;Left;0.801;5;rctrl;33;1;48;0.751;0.0;0.367;1;1.608;ex1;0
5;1;0.0;5;3.128;Right;0.801;-5;rctrl;34;-1;48;0.751;0.0;0.511;0;1.604;ex1;1
5;-1;0.0;-5;2.361;Right;0.802;-5;rctrl;35;1;3;0.752;0.0;0.493;0;0.852;ex1;1
-5;-1;0.0;5;3.268;Left;0.802;-5;lctrl;36;-1;48;0.752;0.0;0.64;0;1.609;ex1;1
-5;-1;0.0;5;3.051;Left;0.802;5;lctrl;37;1;48;0.752;0.0;0.425;2;1.605;ex1;1
5;1;0.0;5;2.988;Right;0.801;-5;rctrl;38;-1;48;0.751;0.0;0.38;3;1.607;ex1;1
5;-1;0.0;-5;2.976;Right;0.802;5;rctrl;39;-1;48;0.752;0.0;0.362;0;1.603;ex1;1
5;1;0.0;5;2.236;Right;0.802;-5;rctrl;40;-1;3;0.752;0.0;0.381;2;0.853;ex1;1
-5;-1;0.0;5;2.37;Left;0.803;5;lctrl;41;1;3;0.753;0.0;0.504;3;0.853;ex1;1
5;1;0.0;5;3.01;Right;0.802;5;rctrl;42;1;48;0.752;0.0;0.386;1;1.608;ex1;1
5;1;0.0;5;2.262;Right;0.803;-5;rctrl;43;-1;3;0.753;0.0;0.396;0;0.853;ex1;1
-5;-1;0.0;5;2.972;Left;0.802;5;rctrl;44;1;48;0.751;0.0;0.311;0;1.604;ex1;0
5;-1;0.0;-5;2.597;Right;0.801;5;rctrl;45;-1;3;0.751;0.0;0.716;1;0.851;ex1;1
5;-1;0.0;-5;2.364;Right;0.801;5;rctrl;46;-1;3;0.751;0.0;0.488;0;0.851;ex1;1
-5;1;0.0;-5;3.051;Left;0.801;-5;lctrl;47;1;48;0.751;0.0;0.424;1;1.608;ex1;1
-5;1;0.0;-5;2.208;Left;0.802;5;lctrl;48;-1;3;0.752;0.0;0.33;2;0.852;ex1;1
-5;-1;0.0;5;2.287;Left;0.803;5;lctrl;49;1;3;0.753;0.0;0.419;2;0.853;ex1;1
5;1;0.0;5;3.025;Right;0.803;-5;rctrl;50;-1;48;0.753;0.0;0.395;2;1.605;ex1;1
-5;-1;0.0;5;3.238;Left;0.801;-5;lctrl;51;-1;48;0.751;0.0;0.612;3;1.604;ex1;1
5;-1;0.0;-5;2.349;Right;0.805;-5;rctrl;52;1;3;0.755;0.0;0.468;3;0.855;ex1;1
-5;-1;0.0;5;3.051;Left;0.801;5;lctrl;53;1;48;0.751;0.0;0.421;3;1.602;ex1;1
-5;1;0.0;-5;2.224;Left;0.801;-5;rctrl;54;1;3;0.752;0.0;0.338;1;0.851;ex1;0
-5;1;0.0;-5;2.266;Left;0.806;-5;lctrl;55;1;3;0.755;0.0;0.395;3;0.856;ex1;1
5;-1;0.0;-5;3.02;Right;0.801;-5;lctrl;56;1;48;0.751;0.0;0.381;1;1.604;ex1;0
-5;-1;0.0;5;3.18;Left;0.803;-5;lctrl;57;-1;48;0.753;0.0;0.551;2;1.605;ex1;1
-5;1;0.0;-5;2.269;Left;0.807;5;lctrl;58;-1;3;0.756;0.0;0.391;0;0.857;ex1;1
-5;-1;0.0;5;2.271;Left;0.801;5;lctrl;59;1;3;0.751;0.0;0.4;1;0.851;ex1;1
5;1;0.0;5;3.074;Right;0.803;5;rctrl;60;1;48;0.752;0.0;0.449;0;1.605;ex1;1
5;-1;0.0;-5;3.059;Right;0.806;5;rctrl;61;-1;48;0.757;0.0;0.437;3;1.609;ex1;1
-5;1;0.0;-5;3.103;Left;0.803;5;lctrl;62;-1;48;0.753;0.0;0.477;0;1.605;ex1;1
-5;-1;0.0;5;2.505;Left;0.804;-5;rctrl;63;-1;3;0.754;0.0;0.612;3;0.855;ex1;0
5;1;0.0;5;3.04;Right;0.802;5;rctrl;64;1;48;0.752;0.0;0.421;2;1.604;ex1;1
-5;1;0.0;-5;2.238;Left;0.802;-5;lctrl;1;1;3;0.752;0.0;0.367;0;0.852;ex2;1
5;-1;0.0;-5;3.074;Right;0.807;-5;lctrl;2;1;48;0.757;0.0;0.422;0;1.608;ex2;0
5;-1;0.0;-5;2.363;Right;0.801;5;rctrl;3;-1;3;0.751;0.0;0.488;1;0.852;ex2;1
-5;1;0.0;-5;3.004;Left;0.806;5;lctrl;4;-1;48;0.756;0.0;0.377;3;1.608;ex2;1
-5;1;0.0;-5;3.082;Left;0.801;-5;lctrl;5;1;48;0.751;0.0;0.451;1;1.604;ex2;1
-5;1;0.0;-5;2.286;Left;0.805;5;lctrl;6;-1;3;0.756;0.0;0.414;1;0.856;ex2;1
-5;1;0.0;-5;2.224;Left;0.801;5;lctrl;7;-1;3;0.751;0.0;0.365;0;0.851;ex2;1
-5;1;0.0;-5;2.999;Left;0.802;-5;lctrl;8;1;48;0.752;0.0;0.37;3;1.604;ex2;1
5;-1;0.0;-5;2.424;Right;0.802;5;lctrl;9;-1;3;0.752;0.0;0.535;3;0.853;ex2;0
-5;-1;0.0;5;2.28;Left;0.802;5;rctrl;10;1;3;0.752;0.0;0.395;2;0.852;ex2;0
5;1;0.0;5;2.256;Right;0.802;5;rctrl;11;1;3;0.752;0.0;0.381;2;0.852;ex2;1
-5;-1;0.0;5;3.004;Left;0.8;-5;rctrl;12;-1;48;0.75;0.0;0.368;0;1.602;ex2;0
-5;-1;0.0;5;3.12;Left;0.803;-5;rctrl;13;-1;48;0.753;0.0;0.482;1;1.605;ex2;0
5;1;0.0;5;3.18;Right;0.806;5;rctrl;14;1;48;0.756;0.0;0.555;0;1.609;ex2;1
-5;1;0.0;-5;2.904;Left;0.802;-5;lctrl;15;1;3;0.752;0.0;1.015;2;0.852;ex2;1
-5;-1;0.0;5;2.393;Left;0.802;5;lctrl;16;1;3;0.752;0.0;0.525;0;0.853;ex2;1
5;-1;0.0;-5;2.268;Right;0.801;-5;rctrl;17;1;3;0.751;0.0;0.403;2;0.852;ex2;1
5;1;0.0;5;2.962;Right;0.803;5;rctrl;18;1;48;0.753;0.0;0.341;1;1.605;ex2;1
5;-1;0.0;-5;3.032;Right;0.807;-5;rctrl;19;1;48;0.756;0.0;0.404;3;1.609;ex2;1
5;1;0.0;5;2.298;Right;0.801;5;rctrl;20;1;3;0.751;0.0;0.415;0;0.851;ex2;1
5;1;0.0;5;2.988;Right;0.801;5;rctrl;21;1;48;0.751;0.0;0.366;2;1.604;ex2;1
5;-1;0.0;-5;3.182;Right;0.806;5;rctrl;22;-1;48;0.756;0.0;0.55;1;1.608;ex2;1
5;-1;0.0;-5;3.001;Right;0.802;5;rctrl;23;-1;48;0.752;0.0;0.378;3;1.604;ex2;1
-5;1;0.0;-5;2.364;Left;0.806;-5;lctrl;24;1;3;0.755;0.0;0.486;3;0.856;ex2;1
5;1;0.0;5;2.253;Right;0.802;-5;rctrl;25;-1;3;0.752;0.0;0.389;0;0.851;ex2;1
5;-1;0.0;-5;2.278;Right;0.803;-5;rctrl;26;1;3;0.753;0.0;0.399;3;0.853;ex2;1
5;-1;0.0;-5;2.581;Right;0.802;-5;rctrl;27;1;3;0.752;0.0;0.706;0;0.852;ex2;1
5;-1;0.0;-5;3.129;Right;0.805;5;rctrl;28;-1;48;0.755;0.0;0.506;2;1.608;ex2;1
5;-1;0.0;-5;3.076;Right;0.802;5;rctrl;29;-1;48;0.752;0.0;0.456;0;1.604;ex2;1
-5;-1;0.0;5;3.171;Left;0.802;5;lctrl;30;1;48;0.752;0.0;0.544;0;1.604;ex2;1
-5;-1;0.0;5;3.16;Left;0.801;-5;lctrl;31;-1;48;0.751;0.0;0.535;2;1.604;ex2;1
-5;-1;0.0;5;3.234;Left;0.802;-5;lctrl;32;-1;48;0.752;0.0;0.612;3;1.604;ex2;1
-5;-1;0.0;5;3.094;Left;0.802;5;lctrl;33;1;48;0.752;0.0;0.463;1;1.605;ex2;1
-5;1;0.0;-5;3.269;Left;0.801;-5;lctrl;34;1;48;0.751;0.0;0.651;2;1.604;ex2;1
-5;-1;0.0;5;2.29;Left;0.802;5;lctrl;35;1;3;0.752;0.0;0.411;3;0.852;ex2;1
-5;1;0.0;-5;2.942;Left;0.801;5;lctrl;36;-1;48;0.751;0.0;0.322;0;1.604;ex2;1
5;1;0.0;5;3.03;Right;0.803;-5;rctrl;37;-1;48;0.752;0.0;0.407;2;1.605;ex2;1
-5;1;0.0;-5;2.363;Left;0.806;5;lctrl;38;-1;3;0.756;0.0;0.485;3;0.856;ex2;1
-5;1;0.0;-5;2.376;Left;0.802;5;lctrl;39;-1;3;0.752;0.0;0.5;2;0.852;ex2;1
-5;-1;0.0;5;2.393;Left;0.802;-5;lctrl;40;-1;3;0.752;0.0;0.522;3;0.852;ex2;1
5;-1;0.0;-5;3.095;Right;0.802;-5;rctrl;41;1;48;0.752;0.0;0.464;1;1.604;ex2;1
5;1;0.0;5;2.349;Right;0.801;-5;rctrl;42;-1;3;0.751;0.0;0.483;2;0.851;ex2;1
5;1;0.0;5;2.336;Right;0.801;-5;rctrl;43;-1;3;0.751;0.0;0.459;1;0.851;ex2;1
5;-1;0.0;-5;3.113;Right;0.801;-5;rctrl;44;1;48;0.751;0.0;0.483;2;1.604;ex2;1
-5;1;0.0;-5;2.395;Left;0.802;-5;lctrl;45;1;3;0.752;0.0;0.531;1;0.852;ex2;1
5;1;0.0;5;2.956;Right;0.802;-5;rctrl;46;-1;48;0.752;0.0;0.347;3;1.609;ex2;1
5;1;0.0;5;3.038;Right;0.802;-5;rctrl;47;-1;48;0.752;0.0;0.408;0;1.604;ex2;1
5;1;0.0;5;2.456;Right;0.802;5;rctrl;48;1;3;0.752;0.0;0.576;3;0.853;ex2;1
-5;-1;0.0;5;2.38;Left;0.806;-5;rctrl;49;-1;3;0.756;0.0;0.486;2;0.856;ex2;0
-5;-1;0.0;5;3.173;Left;0.802;5;lctrl;50;1;48;0.752;0.0;0.556;2;1.604;ex2;1
-5;-1;0.0;5;2.543;Left;0.802;-5;lctrl;51;-1;3;0.752;0.0;0.648;0;0.852;ex2;1
5;1;0.0;5;2.536;Right;0.801;5;rctrl;52;1;3;0.751;0.0;0.659;1;0.851;ex2;1
-5;1;0.0;-5;3.176;Left;0.802;-5;lctrl;53;1;48;0.752;0.0;0.555;0;1.605;ex2;1
5;-1;0.0;-5;2.249;Right;0.8;5;rctrl;54;-1;3;0.75;0.0;0.376;2;0.851;ex2;1
-5;1;0.0;-5;3.098;Left;0.801;5;lctrl;55;-1;48;0.751;0.0;0.468;1;1.607;ex2;1
5;1;0.0;5;3.204;Right;0.802;-5;rctrl;56;-1;48;0.752;0.0;0.58;1;1.604;ex2;1
5;-1;0.0;-5;2.427;Right;0.806;-5;rctrl;57;1;3;0.756;0.0;0.557;1;0.856;ex2;1
-5;-1;0.0;5;2.265;Left;0.802;5;rctrl;58;1;3;0.752;0.0;0.361;1;0.852;ex2;0
-5;-1;0.0;5;2.989;Left;0.802;5;rctrl;59;1;48;0.752;0.0;0.338;3;1.605;ex2;0
5;1;0.0;5;3.05;Right;0.801;5;rctrl;60;1;48;0.751;0.0;0.43;3;1.604;ex2;1
5;1;0.0;5;2.286;Right;0.801;-5;rctrl;61;-1;3;0.751;0.0;0.422;3;0.851;ex2;1
-5;-1;0.0;5;2.48;Left;0.807;-5;lctrl;62;-1;3;0.757;0.0;0.602;1;0.857;ex2;1
-5;1;0.0;-5;2.969;Left;0.801;5;lctrl;63;-1;48;0.751;0.0;0.34;2;1.604;ex2;1
5;-1;0.0;-5;2.333;Right;0.805;5;rctrl;64;-1;3;0.755;0.0;0.464;0;0.856;ex2;1
-5;-1;0.0;5;3.065;Left;0.801;5;lctrl;1;1;48;0.751;0.0;0.442;1;1.604;ex3;1
-5;1;0.0;-5;2.24;Left;0.801;-5;lctrl;2;1;3;0.751;0.0;0.371;3;0.852;ex3;1
-5;-1;0.0;5;2.218;Left;0.807;5;rctrl;3;1;3;0.757;0.0;0.321;3;0.857;ex3;0
5;1;0.0;5;2.239;Right;0.801;-5;rctrl;4;-1;3;0.751;0.0;0.364;3;0.851;ex3;1
-5;1;0.0;-5;3.113;Left;0.803;-5;lctrl;5;1;48;0.753;0.0;0.493;0;1.605;ex3;1
5;-1;0.0;-5;3.127;Right;0.801;-5;rctrl;6;1;48;0.751;0.0;0.5;0;1.604;ex3;1
-5;1;0.0;-5;2.314;Left;0.802;5;lctrl;7;-1;3;0.752;0.0;0.443;0;0.852;ex3;1
-5;1;0.0;-5;3.02;Left;0.806;-5;lctrl;8;1;48;0.756;0.0;0.398;1;1.608;ex3;1
5;1;0.0;5;3.005;Right;0.802;5;rctrl;9;1;48;0.752;0.0;0.378;2;1.604;ex3;1
5;-1;0.0;-5;2.38;Right;0.802;-5;rctrl;10;1;3;0.752;0.0;0.501;3;0.852;ex3;1
5;1;0.0;5;2.364;Right;0.801;-5;rctrl;11;-1;3;0.751;0.0;0.491;0;0.851;ex3;1
-5;1;0.0;-5;2.318;Left;0.801;-5;lctrl;12;1;3;0.751;0.0;0.44;1;0.851;ex3;1
-5;1;0.0;-5;2.987;Left;0.802;-5;lctrl;13;1;48;0.752;0.0;0.361;3;1.605;ex3;1
-5;-1;0.0;5;2.427;Left;0.801;-5;lctrl;14;-1;3;0.751;0.0;0.555;1;0.856;ex3;1
5;1;0.0;5;2.265;Right;0.803;-5;rctrl;15;-1;3;0.752;0.0;0.399;1;0.853;ex3;1
-5;1;0.0;-5;3.053;Left;0.802;5;lctrl;16;-1;48;0.752;0.0;0.427;3;1.604;ex3;1
-5;-1;0.0;5;2.411;Left;0.806;5;lctrl;17;1;3;0.755;0.0;0.53;1;0.856;ex3;1
5;-1;0.0;-5;3.079;Right;0.802;-5;rctrl;18;1;48;0.752;0.0;0.458;1;1.604;ex3;1
-5;-1;0.0;5;3.097;Left;0.802;-5;lctrl;19;-1;48;0.752;0.0;0.475;2;1.604;ex3;1
-5;1;0.0;-5;3.066;Left;0.801;-5;lctrl;20;1;48;0.751;0.0;0.446;2;1.609;ex3;1
-5;-1;0.0;5;3.157;Left;0.802;5;lctrl;21;1;48;0.752;0.0;0.535;0;1.604;ex3;1
-5;-1;0.0;5;2.357;Left;0.802;-5;lctrl;22;-1;3;0.752;0.0;0.484;2;0.852;ex3;1
5;-1;0.0;-5;3.015;Right;0.802;5;rctrl;23;-1;48;0.751;0.0;0.387;1;1.604;ex3;1
5;1;0.0;5;3.02;Right;0.806;5;rctrl;24;1;48;0.756;0.0;0.385;0;1.608;ex3;1
-5;1;0.0;-5;2.286;Left;0.801;5;lctrl;25;-1;3;0.751;0.0;0.42;1;0.851;ex3;1
5;1;0.0;5;2.356;Right;0.803;-5;rctrl;26;-1;3;0.753;0.0;0.476;2;0.853;ex3;1
-5;1;0.0;-5;2.536;Left;0.801;5;lctrl;27;-1;3;0.751;0.0;0.659;3;0.851;ex3;1
5;1;0.0;5;2.911;Right;0.806;-5;rctrl;28;-1;48;0.756;0.0;0.288;3;1.608;ex3;1
-5;1;0.0;-5;2.934;Left;0.803;5;lctrl;29;-1;48;0.752;0.0;0.302;2;1.605;ex3;1
-5;-1;0.0;5;3.16;Left;0.806;5;lctrl;30;1;48;0.756;0.0;0.534;3;1.608;ex3;1
-5;-1;0.0;5;2.403;Left;0.802;-5;lctrl;31;-1;3;0.751;0.0;0.539;0;0.852;ex3;1
5;-1;0.0;-5;2.308;Right;0.802;5;rctrl;32;-1;3;0.752;0.0;0.44;1;0.852;ex3;1
5;1;0.0;5;2.969;Right;0.801;5;rctrl;33;1;48;0.751;0.0;0.346;3;1.603;ex3;1
5;1;0.0;5;2.973;Right;0.801;-5;rctrl;34;-1;48;0.751;0.0;0.353;1;1.604;ex3;1
5;-1;0.0;-5;2.357;Right;0.803;5;rctrl;35;-1;3;0.752;0.0;0.477;3;0.853;ex3;1
-5;-1;0.0;5;3.082;Left;0.801;5;lctrl;36;1;48;0.751;0.0;0.459;2;1.604;ex3;1
-5;1;0.0;-5;3.098;Left;0.801;5;lctrl;37;-1;48;0.751;0.0;0.475;1;1.602;ex3;1
-5;1;0.0;-5;2.427;Left;0.801;-5;lctrl;38;1;3;0.751;0.0;0.557;0;0.856;ex3;1
5;-1;0.0;-5;2.359;Right;0.803;-5;rctrl;39;1;3;0.752;0.0;0.465;2;0.853;ex3;1
5;1;0.0;5;3.129;Right;0.802;-5;rctrl;40;-1;48;0.752;0.0;0.507;0;1.605;ex3;1
-5;-1;0.0;5;2.471;Left;0.801;-5;lctrl;41;-1;3;0.751;0.0;0.602;3;0.852;ex3;1
5;-1;0.0;-5;3.089;Right;0.802;5;rctrl;42;-1;48;0.751;0.0;0.46;3;1.604;ex3;1
-5;-1;0.0;5;2.973;Left;0.801;-5;lctrl;43;-1;48;0.751;0.0;0.356;0;1.604;ex3;1
5;1;0.0;5;3.012;Right;0.803;5;rctrl;44;1;48;0.752;0.0;0.384;1;1.605;ex3;1
5;1;0.0;5;2.365;Right;0.801;5;rctrl;45;1;3;0.751;0.0;0.487;2;0.851;ex3;1
5;-1;0.0;-5;2.408;Right;0.802;5;rctrl;46;-1;3;0.752;0.0;0.534;2;0.853;ex3;1
-5;-1;0.0;5;2.297;Left;0.801;5;lctrl;47;1;3;0.752;0.0;0.428;0;0.852;ex3;1
-5;-1;0.0;5;2.224;Left;0.801;5;lctrl;48;1;3;0.752;0.0;0.356;2;0.851;ex3;1
5;1;0.0;5;2.313;Right;0.802;5;rctrl;49;1;3;0.752;0.0;0.432;3;0.853;ex3;1
5;-1;0.0;-5;2.411;Right;0.806;-5;rctrl;50;1;3;0.756;0.0;0.54;1;0.856;ex3;1
5;-1;0.0;-5;3.015;Right;0.802;5;rctrl;51;-1;48;0.751;0.0;0.385;0;1.604;ex3;1
-5;1;0.0;-5;2.318;Left;0.801;-5;lctrl;52;1;3;0.751;0.0;0.445;2;0.851;ex3;1
5;1;0.0;5;2.19;Right;0.802;5;rctrl;53;1;3;0.752;0.0;0.316;0;0.853;ex3;1
5;-1;0.0;-5;3.061;Right;0.803;-5;rctrl;54;1;48;0.752;0.0;0.434;3;1.605;ex3;1
5;-1;0.0;-5;2.345;Right;0.802;5;rctrl;55;-1;3;0.752;0.0;0.467;0;0.852;ex3;1
5;1;0.0;5;2.988;Right;0.802;-5;rctrl;56;-1;48;0.752;0.0;0.366;2;1.609;ex3;1
5;-1;0.0;-5;3.225;Right;0.802;-5;rctrl;57;1;48;0.752;0.0;0.604;2;1.603;ex3;1
-5;-1;0.0;5;2.937;Left;0.802;-5;rctrl;58;-1;48;0.752;0.0;0.285;1;1.604;ex3;0
5;-1;0.0;-5;2.332;Right;0.801;-5;rctrl;59;1;3;0.751;0.0;0.462;0;0.851;ex3;1
-5;1;0.0;-5;2.333;Left;0.801;5;lctrl;60;-1;3;0.751;0.0;0.459;2;0.852;ex3;1
-5;1;0.0;-5;3.004;Left;0.808;5;lctrl;61;-1;48;0.758;0.0;0.376;0;1.611;ex3;1
-5;-1;0.0;5;3.16;Left;0.801;-5;lctrl;62;-1;48;0.751;0.0;0.547;3;1.604;ex3;1
5;-1;0.0;-5;3.062;Right;0.806;5;rctrl;63;-1;48;0.756;0.0;0.437;2;1.608;ex3;1
5;1;0.0;5;2.421;Right;0.803;5;rctrl;64;1;3;0.752;0.0;0.549;1;0.853;ex3;1
5;1;0.0;5;2.972;Right;0.801;5;rctrl;1;1;48;0.751;0.0;0.354;2;1.604;ex4;1
-5;-1;0.0;5;2.309;Left;0.807;5;lctrl;2;1;3;0.757;0.0;0.434;2;0.857;ex4;1
-5;-1;0.0;5;3.058;Left;0.802;5;rctrl;3;1;48;0.752;0.0;0.418;2;1.604;ex4;0
5;-1;0.0;-5;2.343;Right;0.802;-5;rctrl;4;1;3;0.752;0.0;0.475;3;0.852;ex4;1
