targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
5;1;0.0;5;3.144;Right;0.803;-5;rctrl;56;-1;48;0.753;0.0;0.517;1;1.606;ex1;1
5;-1;0.0;-5;3.202;Right;0.802;-5;rctrl;57;1;48;0.752;0.0;0.571;2;1.604;ex1;1
-5;-1;0.0;5;2.316;Left;0.802;-5;lctrl;58;-1;3;0.752;0.0;0.465;1;0.852;ex1;1
5;-1;0.0;-5;2.352;Right;0.801;-5;rctrl;59;1;3;0.751;0.0;0.498;0;0.851;ex1;1
-5;1;0.0;-5;3.244;Left;0.802;-5;lctrl;60;1;48;0.752;0.0;0.617;3;1.604;ex1;1
5;1;0.0;5;2.392;Right;0.802;-5;rctrl;61;-1;3;0.752;0.0;0.522;0;0.853;ex1;1
-5;-1;0.0;5;3.14;Left;0.807;-5;lctrl;62;-1;48;0.756;0.0;0.531;1;1.609;ex1;1
5;-1;0.0;-5;2.431;Right;0.802;-5;rctrl;63;1;3;0.752;0.0;0.561;2;0.852;ex1;1
5;-1;0.0;-5;2.692;Right;0.801;5;rctrl;64;-1;3;0.751;0.0;0.828;0;0.851;ex1;1
-5;1;0.0;-5;3.159;Left;0.801;5;lctrl;1;-1;48;0.751;0.0;0.533;2;1.604;ex2;1
5;-1;0.0;-5;2.359;Right;0.802;-5;rctrl;2;1;3;0.752;0.0;0.465;3;0.852;ex2;1
-5;-1;0.0;5;3.051;Left;0.801;-5;lctrl;3;-1;48;0.751;0.0;0.427;1;1.604;ex2;1
5;1;0.0;5;3.173;Right;0.802;-5;rctrl;4;-1;48;0.752;0.0;0.543;0;1.605;ex2;1
5;-1;0.0;-5;2.439;Right;0.801;5;rctrl;5;-1;3;0.751;0.0;0.568;0;0.852;ex2;1
-5;-1;0.0;5;3.076;Left;0.802;5;lctrl;6;1;48;0.752;0.0;0.452;0;1.604;ex2;1
-5;1;0.0;-5;3.155;Left;0.802;5;lctrl;7;-1;48;0.752;0.0;0.524;1;1.604;ex2;1
5;1;0.0;5;3.066;Right;0.801;-5;rctrl;8;-1;48;0.751;0.0;0.442;1;1.604;ex2;1
5;1;0.0;5;2.349;Right;0.801;-5;rctrl;9;-1;3;0.751;0.0;0.498;2;0.851;ex2;1
5;-1;0.0;-5;3.147;Right;0.801;-5;rctrl;10;1;48;0.751;0.0;0.525;1;1.608;ex2;1
-5;-1;0.0;5;2.423;Left;0.801;5;lctrl;11;1;3;0.752;0.0;0.547;1;0.851;ex2;1
5;1;0.0;5;3.082;Right;0.803;-5;rctrl;12;-1;48;0.753;0.0;0.459;3;1.606;ex2;1
5;-1;0.0;-5;3.128;Right;0.802;5;rctrl;13;-1;48;0.752;0.0;0.507;2;1.604;ex2;1
-5;1;0.0;-5;2.58;Left;0.802;-5;lctrl;14;1;3;0.752;0.0;0.713;2;0.852;ex2;1
5;-1;0.0;-5;2.396;Right;0.804;-5;rctrl;15;1;3;0.754;0.0;0.524;2;0.855;ex2;1
-5;1;0.0;-5;3.22;Left;0.802;-5;lctrl;16;1;48;0.751;0.0;0.593;0;1.604;ex2;1
-5;-1;0.0;5;3.285;Left;0.806;5;lctrl;17;1;3;0.756;0.0;1.403;3;0.856;ex2;1
-5;-1;0.0;5;3.113;Left;0.801;5;lctrl;18;1;48;0.751;0.0;0.483;1;1.604;ex2;1
5;1;0.0;5;3.331;Right;0.802;5;rctrl;19;1;48;0.752;0.0;0.714;2;1.604;ex2;1
5;1;0.0;5;3.378;Right;0.805;5;rctrl;20;1;3;0.755;0.0;1.501;1;0.856;ex2;1
-5;-1;0.0;5;3.109;Left;0.802;5;lctrl;21;1;48;0.752;0.0;0.491;3;1.605;ex2;1
-5;1;0.0;-5;3.107;Left;0.802;-5;lctrl;22;1;48;0.752;0.0;0.489;1;1.604;ex2;1
5;1;0.0;5;2.466;Right;0.801;5;rctrl;23;1;3;0.751;0.0;0.601;3;0.851;ex2;1
-5;1;0.0;-5;3.07;Left;0.807;5;lctrl;24;-1;48;0.757;0.0;0.432;3;1.608;ex2;1
5;-1;0.0;-5;2.52;Right;0.801;-5;rctrl;25;1;3;0.751;0.0;0.655;1;0.852;ex2;1
5;-1;0.0;-5;3.199;Right;0.802;5;rctrl;26;-1;48;0.752;0.0;0.562;0;1.609;ex2;1
5;1;0.0;5;2.361;Right;0.802;-5;rctrl;27;-1;3;0.752;0.0;0.485;1;0.853;ex2;1
-5;-1;0.0;5;3.111;Left;0.802;5;lctrl;28;1;48;0.752;0.0;0.492;2;1.604;ex2;1
-5;-1;0.0;5;2.346;Left;0.803;5;lctrl;29;1;3;0.753;0.0;0.474;2;0.853;ex2;1
5;-1;0.0;-5;3.175;Right;0.806;5;rctrl;30;-1;48;0.756;0.0;0.55;3;1.609;ex2;1
5;1;0.0;5;3.103;Right;0.802;5;rctrl;31;1;48;0.752;0.0;0.466;1;1.604;ex2;1
-5;-1;0.0;5;2.396;Left;0.806;-5;lctrl;32;-1;3;0.756;0.0;0.512;3;0.856;ex2;1
-5;1;0.0;-5;2.441;Left;0.802;-5;lctrl;33;1;3;0.752;0.0;0.576;0;0.852;ex2;1
-5;1;0.0;-5;2.266;Left;0.802;-5;lctrl;34;1;3;0.752;0.0;0.395;3;0.852;ex2;1
5;1;0.0;5;2.302;Right;0.801;-5;rctrl;35;-1;3;0.751;0.0;0.428;3;0.851;ex2;1
5;-1;0.0;-5;2.38;Right;0.8;5;rctrl;36;-1;3;0.75;0.0;0.512;3;0.85;ex2;1
-5;1;0.0;-5;2.349;Left;0.803;5;lctrl;37;-1;3;0.753;0.0;0.475;1;0.853;ex2;1
5;-1;0.0;-5;3.191;Right;0.801;-5;rctrl;38;1;48;0.751;0.0;0.564;0;1.608;ex2;1
-5;1;0.0;-5;3.113;Left;0.801;5;lctrl;39;-1;48;0.751;0.0;0.498;0;1.604;ex2;1
-5;1;0.0;-5;2.364;Left;0.806;5;lctrl;40;-1;3;0.756;0.0;0.493;2;0.856;ex2;1
-5;-1;0.0;5;2.408;Left;0.802;-5;lctrl;41;-1;3;0.752;0.0;0.547;0;0.852;ex2;1
5;1;0.0;5;3.156;Right;0.802;5;rctrl;42;1;48;0.752;0.0;0.536;3;1.604;ex2;1
-5;1;0.0;-5;2.965;Left;0.802;-5;lctrl;43;1;48;0.752;0.0;0.329;3;1.608;ex2;1
-5;1;0.0;-5;2.33;Left;0.801;5;lctrl;44;-1;3;0.751;0.0;0.463;0;0.852;ex2;1
5;1;0.0;5;3.02;Right;0.801;-5;rctrl;45;-1;48;0.751;0.0;0.39;2;1.604;ex2;1
5;1;0.0;5;2.33;Right;0.802;-5;rctrl;46;-1;3;0.752;0.0;0.463;0;0.853;ex2;1
-5;-1;0.0;5;2.364;Left;0.801;-5;lctrl;47;-1;3;0.751;0.0;0.496;2;0.851;ex2;1
-5;-1;0.0;5;2.209;Left;0.801;5;lctrl;48;1;3;0.751;0.0;0.333;0;0.852;ex2;1
-5;-1;0.0;5;2.283;Left;0.807;-5;lctrl;49;-1;3;0.752;0.0;0.405;1;0.857;ex2;1
5;-1;0.0;-5;3.129;Right;0.802;-5;rctrl;50;1;48;0.752;0.0;0.504;2;1.604;ex2;1
-5;1;0.0;-5;2.347;Left;0.801;-5;lctrl;51;1;3;0.751;0.0;0.48;1;0.851;ex2;1
5;-1;0.0;-5;3.144;Right;0.801;5;rctrl;52;-1;48;0.751;0.0;0.517;1;1.604;ex2;1
5;1;0.0;5;3.063;Right;0.806;5;rctrl;53;1;48;0.756;0.0;0.43;0;1.609;ex2;1
5;-1;0.0;-5;2.365;Right;0.804;-5;rctrl;54;1;3;0.754;0.0;0.499;0;0.854;ex2;1
-5;-1;0.0;5;2.989;Left;0.802;-5;lctrl;55;-1;48;0.752;0.0;0.361;3;1.605;ex2;1
5;-1;0.0;-5;2.379;Right;0.802;5;rctrl;56;-1;3;0.752;0.0;0.509;1;0.852;ex2;1
-5;1;0.0;-5;3.081;Left;0.802;-5;lctrl;57;1;48;0.752;0.0;0.451;2;1.603;ex2;1
5;-1;0.0;-5;2.443;Right;0.801;5;rctrl;58;-1;3;0.751;0.0;0.579;2;0.852;ex2;1
5;-1;0.0;-5;3.282;Right;0.802;-5;rctrl;59;1;48;0.752;0.0;0.657;3;1.609;ex2;1
5;1;0.0;5;2.564;Right;0.802;5;rctrl;60;1;3;0.752;0.0;0.689;0;0.853;ex2;1
-5;-1;0.0;5;3.051;Left;0.801;-5;lctrl;61;-1;48;0.751;0.0;0.423;2;1.604;ex2;1
5;1;0.0;5;2.408;Right;0.802;5;rctrl;62;1;3;0.752;0.0;0.529;2;0.853;ex2;1
-5;1;0.0;-5;2.378;Left;0.801;5;lctrl;63;-1;3;0.751;0.0;0.506;3;0.852;ex2;1
-5;-1;0.0;5;3.284;Left;0.802;-5;lctrl;64;-1;48;0.752;0.0;0.656;0;1.604;ex2;1
-5;-1;0.0;5;2.626;Left;0.807;-5;rctrl;1;-1;3;0.757;0.0;0.73;1;0.857;ex3;0
5;1;0.0;5;3.075;Right;0.802;5;rctrl;2;1;48;0.751;0.0;0.454;0;1.604;ex3;1
-5;1;0.0;-5;2.655;Left;0.802;5;lctrl;3;-1;3;0.752;0.0;0.783;3;0.852;ex3;1
5;-1;0.0;-5;2.357;Right;0.803;-5;rctrl;4;1;3;0.752;0.0;0.489;2;0.853;ex3;1
-5;1;0.0;-5;3.091;Left;0.8;5;lctrl;5;-1;48;0.75;0.0;0.462;1;1.606;ex3;1
-5;1;0.0;-5;2.333;Left;0.802;5;lctrl;6;-1;3;0.752;0.0;0.461;2;0.853;ex3;1
5;1;0.0;5;3.081;Right;0.802;5;rctrl;7;1;48;0.752;0.0;0.456;2;1.605;ex3;1
-5;1;0.0;-5;2.972;Left;0.802;-5;lctrl;8;1;48;0.752;0.0;0.344;0;1.604;ex3;1
5;-1;0.0;-5;2.396;Right;0.801;-5;rctrl;9;1;3;0.751;0.0;0.526;1;0.851;ex3;1
-5;-1;0.0;5;3.051;Left;0.801;-5;lctrl;10;-1;48;0.751;0.0;0.427;3;1.604;ex3;1
-5;1;0.0;-5;2.349;Left;0.801;-5;lctrl;11;1;3;0.751;0.0;0.477;1;0.857;ex3;1
-5;1;0.0;-5;2.208;Left;0.802;-5;lctrl;12;1;3;0.752;0.0;0.341;0;0.852;ex3;1
-5;-1;0.0;5;2.407;Left;0.802;5;lctrl;13;1;3;0.752;0.0;0.529;2;0.853;ex3;1
5;1;0.0;5;2.318;Right;0.802;-5;rctrl;14;-1;3;0.752;0.0;0.444;3;0.853;ex3;1
-5;1;0.0;-5;2.988;Left;0.801;5;lctrl;15;-1;48;0.751;0.0;0.368;3;1.604;ex3;1
-5;1;0.0;-5;2.262;Left;0.807;5;lctrl;16;-1;3;0.757;0.0;0.391;0;0.857;ex3;1
5;1;0.0;5;2.343;Right;0.803;-5;rctrl;17;-1;3;0.752;0.0;0.449;1;0.853;ex3;1
-5;-1;0.0;5;2.364;Left;0.801;5;lctrl;18;1;3;0.751;0.0;0.492;3;0.851;ex3;1
5;-1;0.0;-5;3.16;Right;0.801;-5;rctrl;19;1;48;0.751;0.0;0.536;3;1.604;ex3;1
5;1;0.0;5;3.125;Right;0.806;5;rctrl;20;1;48;0.756;0.0;0.489;3;1.608;ex3;1
5;-1;0.0;-5;3.176;Right;0.801;-5;rctrl;21;1;48;0.751;0.0;0.542;2;1.608;ex3;1
-5;-1;0.0;5;2.302;Left;0.801;-5;lctrl;22;-1;3;0.751;0.0;0.428;2;0.851;ex3;1
5;-1;0.0;-5;2.396;Right;0.801;5;rctrl;23;-1;3;0.751;0.0;0.527;0;0.851;ex3;1
5;-1;0.0;-5;3.16;Right;0.801;5;rctrl;24;-1;48;0.751;0.0;0.532;2;1.604;ex3;1
5;1;0.0;5;3.125;Right;0.802;-5;rctrl;25;-1;48;0.752;0.0;0.497;1;1.604;ex3;1
-5;-1;0.0;5;2.38;Left;0.801;5;lctrl;26;1;3;0.751;0.0;0.51;1;0.851;ex3;1
5;-1;0.0;-5;3.113;Right;0.8;-5;rctrl;27;1;48;0.75;0.0;0.493;1;1.602;ex3;1
-5;1;0.0;-5;3.098;Left;0.806;-5;lctrl;28;1;48;0.756;0.0;0.463;1;1.609;ex3;1
5;-1;0.0;-5;2.505;Right;0.802;5;rctrl;29;-1;3;0.752;0.0;0.626;2;0.852;ex3;1
-5;-1;0.0;5;2.333;Left;0.806;-5;lctrl;30;-1;3;0.756;0.0;0.455;3;0.856;ex3;1
5;1;0.0;5;3.69;Right;0.801;-5;rctrl;31;-1;48;0.751;0.0;1.071;0;1.604;ex3;1
5;1;0.0;5;2.373;Right;0.803;5;rctrl;32;1;3;0.752;0.0;0.502;1;0.853;ex3;1
-5;-1;0.0;5;2.296;Left;0.801;5;lctrl;33;1;3;0.751;0.0;0.422;0;0.851;ex3;1
5;1;0.0;5;3.144;Right;0.806;-5;rctrl;34;-1;48;0.756;0.0;0.522;3;1.608;ex3;1
-5;-1;0.0;5;3.044;Left;0.802;-5;lctrl;35;-1;48;0.751;0.0;0.431;2;1.604;ex3;1
5;1;0.0;5;2.329;Right;0.802;5;rctrl;36;1;3;0.752;0.0;0.457;2;0.852;ex3;1
-5;1;0.0;-5;2.988;Left;0.801;5;lctrl;37;-1;48;0.751;0.0;0.381;2;1.608;ex3;1
-5;-1;0.0;5;3.163;Left;0.8;5;lctrl;38;1;48;0.75;0.0;0.539;2;1.601;ex3;1
5;1;0.0;5;2.38;Right;0.801;-5;rctrl;39;-1;3;0.751;0.0;0.512;2;0.851;ex3;1
5;-1;0.0;-5;2.411;Right;0.801;-5;rctrl;40;1;3;0.751;0.0;0.541;3;0.851;ex3;1
-5;1;0.0;-5;3.3;Left;0.806;5;lctrl;41;-1;48;0.756;0.0;0.677;0;1.609;ex3;1
5;1;0.0;5;2.284;Right;0.802;5;rctrl;42;1;3;0.752;0.0;0.412;3;0.853;ex3;1
5;-1;0.0;-5;3.144;Right;0.801;5;rctrl;43;-1;48;0.751;0.0;0.51;1;1.608;ex3;1
5;-1;0.0;-5;3.176;Right;0.806;5;rctrl;44;-1;48;0.756;0.0;0.542;0;1.608;ex3;1
-5;1;0.0;-5;2.318;Left;0.806;-5;lctrl;45;1;3;0.756;0.0;0.432;2;0.856;ex3;1
5;-1;0.0;-5;2.567;Right;0.801;-5;rctrl;46;1;3;0.751;0.0;0.697;0;0.851;ex3;1
5;-1;0.0;-5;3.207;Right;0.801;-5;rctrl;47;1;48;0.751;0.0;0.598;0;1.608;ex3;1
-5;-1;0.0;5;3.071;Left;0.802;-5;lctrl;48;-1;48;0.752;0.0;0.44;1;1.604;ex3;1
-5;-1;0.0;5;2.349;Left;0.806;-5;lctrl;49;-1;3;0.756;0.0;0.479;0;0.856;ex3;1
5;1;0.0;5;2.629;Right;0.801;-5;rctrl;50;-1;3;0.752;0.0;0.751;0;0.852;ex3;1
5;-1;0.0;-5;3.347;Right;0.802;5;rctrl;51;-1;48;0.752;0.0;0.73;3;1.605;ex3;1
-5;1;0.0;-5;3.783;Left;0.802;-5;lctrl;52;1;48;0.752;0.0;1.155;3;1.609;ex3;1
5;-1;0.0;-5;2.595;Right;0.801;5;rctrl;53;-1;3;0.751;0.0;0.719;1;0.852;ex3;1
-5;1;0.0;-5;2.396;Left;0.802;5;lctrl;54;-1;3;0.752;0.0;0.517;1;0.852;ex3;1
-5;1;0.0;-5;2.379;Left;0.802;-5;lctrl;55;1;3;0.752;0.0;0.506;3;0.852;ex3;1
-5;1;0.0;-5;3.066;Left;0.801;-5;lctrl;56;1;48;0.751;0.0;0.444;2;1.608;ex3;1
5;-1;0.0;-5;2.363;Right;0.801;5;rctrl;57;-1;3;0.751;0.0;0.485;3;0.851;ex3;1
-5;-1;0.0;5;3.207;Left;0.801;5;lctrl;58;1;48;0.751;0.0;0.579;3;1.604;ex3;1
-5;-1;0.0;5;3.035;Left;0.801;5;lctrl;59;1;48;0.751;0.0;0.414;1;1.604;ex3;1
5;1;0.0;5;3.176;Right;0.801;5;rctrl;60;1;48;0.751;0.0;0.551;1;1.608;ex3;1
-5;-1;0.0;5;3.338;Left;0.802;-5;lctrl;61;-1;48;0.752;0.0;0.716;0;1.604;ex3;1
5;1;0.0;5;3.119;Right;0.803;-5;rctrl;62;-1;48;0.753;0.0;0.489;2;1.605;ex3;1
5;1;0.0;5;2.394;Right;0.802;5;rctrl;63;1;3;0.752;0.0;0.522;0;0.852;ex3;1
-5;-1;0.0;5;3.049;Left;0.801;5;lctrl;64;1;48;0.752;0.0;0.431;0;1.604;ex3;1
-5;-1;0.0;5;3.065;Left;0.801;5;lctrl;1;1;48;0.751;0.0;0.444;1;1.608;ex4;1
5;-1;0.0;-5;3.079;Right;0.802;5;rctrl;2;-1;48;0.751;0.0;0.461;2;1.604;ex4;1
5;1;0.0;5;3.049;Right;0.802;5;lctrl;3;1;3;0.752;0.0;1.15;2;0.852;ex4;0
-5;1;0.0;-5;2.516;Left;0.801;5;lctrl;4;-1;3;0.751;0.0;0.642;0;0.852;ex4;1
5;-1;0.0;-5;3.176;Right;0.801;5;rctrl;5;-1;48;0.751;0.0;0.551;0;1.604;ex4;1
