targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
5;-1;0.0;-5;3.024;Right;0.801;-5;rctrl;44;1;48;0.751;0.0;0.404;1;1.603;ex2;1
5;1;0.0;5;3.278;Right;0.803;5;rctrl;45;1;48;0.752;0.0;0.661;2;1.605;ex2;1
5;1;0.0;5;2.314;Right;0.806;5;rctrl;46;1;3;0.751;0.0;0.442;3;0.856;ex2;1
-5;1;0.0;-5;2.41;Left;0.802;-5;lctrl;47;1;3;0.752;0.0;0.539;0;0.852;ex2;1
-5;1;0.0;-5;3.048;Left;0.8;-5;lctrl;48;1;48;0.751;0.0;0.425;2;1.603;ex2;1
-5;-1;0.0;5;3.129;Left;0.801;-5;lctrl;49;-1;48;0.751;0.0;0.507;1;1.602;ex2;1
-5;-1;0.0;5;3.253;Left;0.802;-5;lctrl;50;-1;48;0.752;0.0;0.628;2;1.608;ex2;1
5;-1;0.0;-5;3.129;Right;0.801;5;rctrl;51;-1;48;0.751;0.0;0.501;2;1.604;ex2;1
5;-1;0.0;-5;3.065;Right;0.802;-5;rctrl;52;1;48;0.752;0.0;0.445;0;1.603;ex2;1
5;-1;0.0;-5;3.066;Right;0.806;5;rctrl;53;-1;48;0.756;0.0;0.44;1;1.608;ex2;1
-5;1;0.0;-5;2.409;Left;0.802;5;lctrl;54;-1;3;0.752;0.0;0.538;2;0.852;ex2;1
5;-1;0.0;-5;3.438;Right;0.802;5;0;55;-1;3;0.752;0.0;563.919;3;0.852;ex2;0
-5;-1;0.0;5;2.403;Left;0.803;-5;lctrl;56;-1;3;0.752;0.0;0.537;3;0.853;ex2;1
5;1;0.0;5;2.355;Right;0.806;-5;rctrl;57;-1;3;0.756;0.0;0.474;0;0.856;ex2;1
-5;-1;0.0;5;2.333;Left;0.801;-5;lctrl;58;-1;3;0.751;0.0;0.461;0;0.851;ex2;1
-5;1;0.0;-5;2.283;Left;0.801;5;lctrl;59;-1;3;0.751;0.0;0.406;1;0.851;ex2;1
5;-1;0.0;-5;2.271;Right;0.801;5;lctrl;60;-1;3;0.751;0.0;0.372;0;0.851;ex2;0
-5;-1;0.0;5;3.112;Left;0.801;5;lctrl;61;1;48;0.751;0.0;0.484;0;1.604;ex2;1
5;1;0.0;5;3.111;Right;0.802;-5;rctrl;62;-1;48;0.752;0.0;0.492;1;1.603;ex2;1
5;1;0.0;5;3.174;Right;0.802;5;rctrl;63;1;48;0.752;0.0;0.543;0;1.608;ex2;1
-5;1;0.0;-5;3.16;Left;0.801;-5;lctrl;64;1;48;0.751;0.0;0.535;0;1.604;ex2;1
-5;-1;0.0;5;3.172;Left;0.807;-5;lctrl;1;-1;48;0.756;0.0;0.537;3;1.609;ex3;1
-5;-1;0.0;5;2.302;Left;0.802;-5;lctrl;2;-1;3;0.752;0.0;0.434;1;0.852;ex3;1
5;1;0.0;5;3.087;Right;0.807;5;rctrl;3;1;48;0.757;0.0;0.453;0;1.61;ex3;1
5;-1;0.0;-5;3.191;Right;0.803;-5;rctrl;4;1;48;0.753;0.0;0.572;3;1.605;ex3;1
5;1;0.0;5;2.357;Right;0.802;-5;rctrl;5;-1;3;0.752;0.0;0.48;0;0.852;ex3;1
-5;-1;0.0;5;3.144;Left;0.801;-5;lctrl;6;-1;48;0.751;0.0;0.516;1;1.604;ex3;1
-5;1;0.0;-5;3.063;Left;0.802;-5;lctrl;7;1;48;0.752;0.0;0.438;1;1.608;ex3;1
5;-1;0.0;-5;2.422;Right;0.802;-5;rctrl;8;1;3;0.752;0.0;0.542;3;0.852;ex3;1
5;1;0.0;5;2.283;Right;0.801;-5;rctrl;9;-1;3;0.752;0.0;0.407;1;0.852;ex3;1
5;1;0.0;5;3.051;Right;0.801;-5;rctrl;10;-1;48;0.751;0.0;0.421;3;1.604;ex3;1
5;1;0.0;5;2.331;Right;0.802;-5;rctrl;11;-1;3;0.752;0.0;0.449;2;0.852;ex3;1
5;-1;0.0;-5;2.942;Right;0.801;-5;lctrl;12;1;48;0.751;0.0;0.303;2;1.604;ex3;0
-5;1;0.0;-5;2.374;Left;0.803;5;lctrl;13;-1;3;0.752;0.0;0.509;3;0.853;ex3;1
5;1;0.0;5;2.297;Right;0.807;-5;rctrl;14;-1;3;0.757;0.0;0.423;3;0.857;ex3;1
-5;-1;0.0;5;3.11;Left;0.802;5;lctrl;15;1;48;0.752;0.0;0.48;2;1.604;ex3;1
5;1;0.0;5;3.098;Right;0.802;5;rctrl;16;1;48;0.753;0.0;0.474;1;1.605;ex3;1
5;1;0.0;5;2.301;Right;0.802;5;rctrl;17;1;3;0.752;0.0;0.426;2;0.852;ex3;1
5;1;0.0;5;2.987;Right;0.802;5;rctrl;18;1;48;0.752;0.0;0.381;3;1.604;ex3;1
-5;-1;0.0;5;2.339;Left;0.803;-5;lctrl;19;-1;3;0.753;0.0;0.472;0;0.853;ex3;1
-5;-1;0.0;5;2.357;Left;0.802;-5;lctrl;20;-1;3;0.752;0.0;0.48;2;0.852;ex3;1
-5;-1;0.0;5;3.113;Left;0.801;-5;lctrl;21;-1;48;0.751;0.0;0.494;0;1.602;ex3;1
-5;1;0.0;-5;3.113;Left;0.801;-5;lctrl;22;1;48;0.751;0.0;0.492;3;1.604;ex3;1
5;1;0.0;5;2.41;Right;0.806;5;rctrl;23;1;3;0.756;0.0;0.527;1;0.856;ex3;1
5;-1;0.0;-5;3.035;Right;0.806;-5;lctrl;24;1;48;0.756;0.0;0.381;0;1.608;ex3;0
-5;-1;0.0;5;2.332;Left;0.801;5;lctrl;25;1;3;0.751;0.0;0.463;1;0.851;ex3;1
-5;-1;0.0;5;2.287;Left;0.801;5;lctrl;26;1;3;0.751;0.0;0.408;3;0.856;ex3;1
5;1;0.0;5;2.38;Right;0.801;5;rctrl;27;1;3;0.751;0.0;0.512;3;0.851;ex3;1
-5;-1;0.0;5;3.285;Left;0.801;5;lctrl;28;1;48;0.751;0.0;0.668;0;1.604;ex3;1
-5;1;0.0;-5;2.352;Left;0.806;5;lctrl;29;-1;3;0.756;0.0;0.471;1;0.856;ex3;1
5;-1;0.0;-5;2.318;Right;0.801;-5;rctrl;30;1;3;0.751;0.0;0.446;0;0.851;ex3;1
5;-1;0.0;-5;2.333;Right;0.805;-5;rctrl;31;1;3;0.755;0.0;0.452;1;0.856;ex3;1
-5;-1;0.0;5;3.066;Left;0.801;5;lctrl;32;1;48;0.751;0.0;0.444;3;1.604;ex3;1
5;-1;0.0;-5;3.082;Right;0.801;5;rctrl;33;-1;48;0.751;0.0;0.459;3;1.604;ex3;1
5;-1;0.0;-5;3.048;Right;0.802;5;rctrl;34;-1;48;0.752;0.0;0.415;2;1.604;ex3;1
5;1;0.0;5;3.098;Right;0.801;-5;lctrl;35;-1;48;0.751;0.0;0.457;0;1.604;ex3;0
-5;1;0.0;-5;2.41;Left;0.801;-5;lctrl;36;1;3;0.751;0.0;0.544;3;0.852;ex3;1
-5;1;0.0;-5;3.029;Left;0.802;5;lctrl;37;-1;48;0.752;0.0;0.4;3;1.604;ex3;1
-5;1;0.0;-5;2.363;Left;0.802;-5;lctrl;38;1;3;0.752;0.0;0.483;2;0.852;ex3;1
5;-1;0.0;-5;2.505;Right;0.801;-5;rctrl;39;1;3;0.751;0.0;0.634;2;0.851;ex3;1
-5;1;0.0;-5;2.295;Left;0.802;-5;lctrl;40;1;3;0.752;0.0;0.418;1;0.852;ex3;1
-5;-1;0.0;5;3.035;Left;0.806;-5;rctrl;41;-1;48;0.756;0.0;0.384;2;1.607;ex3;0
5;1;0.0;5;3.143;Right;0.801;-5;rctrl;42;-1;48;0.751;0.0;0.531;2;1.603;ex3;1
-5;-1;0.0;5;3.188;Left;0.802;5;lctrl;43;1;48;0.752;0.0;0.56;1;1.604;ex3;1
-5;1;0.0;-5;3.098;Left;0.801;-5;lctrl;44;1;48;0.751;0.0;0.469;2;1.604;ex3;1
5;-1;0.0;-5;2.349;Right;0.801;5;rctrl;45;-1;3;0.751;0.0;0.486;3;0.851;ex3;1
-5;1;0.0;-5;2.336;Left;0.801;-5;lctrl;46;1;3;0.751;0.0;0.469;0;0.851;ex3;1
-5;-1;0.0;5;2.372;Left;0.807;-5;lctrl;47;-1;3;0.757;0.0;0.489;3;0.857;ex3;1
-5;1;0.0;-5;3.472;Left;0.801;-5;lctrl;48;1;48;0.751;0.0;0.852;0;1.602;ex3;1
-5;1;0.0;-5;3.059;Left;0.803;5;lctrl;49;-1;48;0.752;0.0;0.423;1;1.609;ex3;1
5;1;0.0;5;2.318;Right;0.801;5;rctrl;50;1;3;0.751;0.0;0.443;0;0.851;ex3;1
5;-1;0.0;-5;2.55;Right;0.802;5;rctrl;51;-1;3;0.752;0.0;0.677;0;0.852;ex3;1
-5;1;0.0;-5;2.411;Left;0.801;5;lctrl;52;-1;3;0.751;0.0;0.536;2;0.851;ex3;1
-5;1;0.0;-5;3.112;Left;0.801;5;lctrl;53;-1;48;0.751;0.0;0.487;2;1.601;ex3;1
5;-1;0.0;-5;2.38;Right;0.807;5;rctrl;54;-1;3;0.757;0.0;0.504;2;0.857;ex3;1
-5;1;0.0;-5;2.532;Left;0.801;5;lctrl;55;-1;3;0.751;0.0;0.663;0;0.852;ex3;1
-5;1;0.0;-5;3.144;Left;0.801;5;lctrl;56;-1;48;0.751;0.0;0.516;0;1.604;ex3;1
5;1;0.0;5;3.001;Right;0.807;-5;rctrl;57;-1;48;0.756;0.0;0.365;1;1.609;ex3;1
5;-1;0.0;-5;3.128;Right;0.802;-5;rctrl;58;1;48;0.752;0.0;0.505;1;1.604;ex3;1
5;-1;0.0;-5;2.845;Right;0.801;5;rctrl;59;-1;3;0.752;0.0;0.975;1;0.852;ex3;1
5;-1;0.0;-5;3.066;Right;0.806;5;rctrl;60;-1;48;0.756;0.0;0.415;0;1.608;ex3;1
5;-1;0.0;-5;2.973;Right;0.801;5;rctrl;61;-1;48;0.751;0.0;0.354;1;1.604;ex3;1
-5;-1;0.0;5;2.279;Left;0.803;5;lctrl;62;1;3;0.752;0.0;0.406;2;0.853;ex3;1
-5;-1;0.0;5;2.348;Left;0.801;5;lctrl;63;1;3;0.751;0.0;0.466;0;0.851;ex3;1
5;1;0.0;5;3.129;Right;0.806;5;rctrl;64;1;48;0.756;0.0;0.505;2;1.608;ex3;1
5;1;0.0;5;2.972;Right;0.801;-5;rctrl;1;-1;48;0.751;0.0;0.352;0;1.604;ex4;1
-5;-1;0.0;5;3.089;Left;0.803;5;lctrl;2;1;48;0.753;0.0;0.456;1;1.609;ex4;1
5;-1;0.0;-5;2.286;Right;0.802;-5;rctrl;3;1;3;0.752;0.0;0.42;3;0.852;ex4;1
-5;1;0.0;-5;2.261;Left;0.803;5;lctrl;4;-1;3;0.753;0.0;0.389;3;0.853;ex4;1
5;-1;0.0;-5;3.143;Right;0.802;-5;rctrl;5;1;48;0.752;0.0;0.507;1;1.609;ex4;1
