targ_direction;stroop_cong;trial_start;targ_pos;total_time;target_name;soa_onset;cue_pos;response;trial_number;congruent;SOA;cue_onset;fix_onset;rt;repetition;targ_onset;condition;Accuracy
5;-1;0.0;-5;3.066;Right;0.801;-5;rctrl;26;1;48;0.751;0.0;0.436;1;1.608;practice;1
-5;1;0.0;-5;2.331;Left;0.802;-5;lctrl;27;1;3;0.752;0.0;0.453;0;0.852;practice;1
-5;1;0.0;-5;2.988;Left;0.801;5;lctrl;28;-1;48;0.751;0.0;0.372;1;1.602;practice;1
5;1;0.0;5;2.996;Right;0.807;-5;rctrl;29;-1;48;0.757;0.0;0.371;0;1.609;practice;1
-5;1;0.0;-5;2.389;Left;0.802;5;lctrl;30;-1;3;0.752;0.0;0.517;0;0.853;practice;1
5;-1;0.0;-5;2.31;Right;0.802;-5;rctrl;31;1;3;0.751;0.0;0.435;0;0.852;practice;1
5;1;0.0;5;2.253;Right;0.801;5;rctrl;32;1;3;0.751;0.0;0.388;0;0.852;practice;1
-5;1;0.0;-5;3.063;Left;0.802;-5;lctrl;1;1;48;0.752;0.0;0.441;1;1.605;ex1;1
5;1;0.0;5;3.018;Right;0.806;-5;rctrl;2;-1;48;0.756;0.0;0.382;2;1.609;ex1;1
-5;-1;0.0;5;2.286;Left;0.802;-5;lctrl;3;-1;3;0.752;0.0;0.417;1;0.852;ex1;1
-5;-1;0.0;5;2.308;Left;0.803;5;lctrl;4;1;3;0.753;0.0;0.434;0;0.853;ex1;1
5;-1;0.0;-5;3.015;Right;0.802;5;rctrl;5;-1;48;0.752;0.0;0.382;0;1.609;ex1;1
-5;-1;0.0;5;2.251;Left;0.802;-5;lctrl;6;-1;3;0.752;0.0;0.377;0;0.852;ex1;1
-5;1;0.0;-5;2.988;Left;0.801;5;lctrl;7;-1;48;0.751;0.0;0.355;3;1.608;ex1;1
5;1;0.0;5;2.255;Right;0.801;-5;rctrl;8;-1;3;0.751;0.0;0.389;0;0.851;ex1;1
-5;1;0.0;-5;2.28;Left;0.803;-5;lctrl;9;1;3;0.752;0.0;0.407;3;0.853;ex1;1
-5;-1;0.0;5;2.255;Left;0.801;-5;lctrl;10;-1;3;0.751;0.0;0.378;2;0.851;ex1;1
5;-1;0.0;-5;3.02;Right;0.801;-5;rctrl;11;1;48;0.751;0.0;0.395;3;1.604;ex1;1
-5;-1;0.0;5;3.033;Left;0.801;5;lctrl;12;1;48;0.751;0.0;0.398;3;1.604;ex1;1
5;-1;0.0;-5;2.255;Right;0.801;5;rctrl;13;-1;3;0.751;0.0;0.391;0;0.851;ex1;1
-5;1;0.0;-5;2.326;Left;0.803;5;lctrl;14;-1;3;0.752;0.0;0.449;2;0.853;ex1;1
-5;-1;0.0;5;3.017;Left;0.806;-5;lctrl;15;-1;48;0.756;0.0;0.389;0;1.608;ex1;1
5;-1;0.0;-5;2.285;Right;0.801;5;rctrl;16;-1;3;0.751;0.0;0.409;3;0.852;ex1;1
-5;1;0.0;-5;2.224;Left;0.805;-5;lctrl;17;1;3;0.756;0.0;0.345;1;0.856;ex1;1
5;-1;0.0;-5;3.051;Right;0.801;-5;rctrl;18;1;48;0.751;0.0;0.418;0;1.608;ex1;1
-5;1;0.0;-5;3.097;Left;0.801;5;lctrl;19;-1;48;0.752;0.0;0.467;1;1.604;ex1;1
5;-1;0.0;-5;2.988;Right;0.802;5;rctrl;20;-1;48;0.752;0.0;0.363;1;1.604;ex1;1
5;-1;0.0;-5;2.318;Right;0.802;-5;rctrl;21;1;3;0.752;0.0;0.441;0;0.853;ex1;1
-5;1;0.0;-5;2.349;Left;0.802;5;lctrl;22;-1;3;0.751;0.0;0.477;0;0.851;ex1;1
5;1;0.0;5;3.001;Right;0.802;5;rctrl;23;1;48;0.752;0.0;0.373;0;1.605;ex1;1
5;1;0.0;5;2.255;Right;0.801;5;rctrl;24;1;3;0.751;0.0;0.399;0;0.851;ex1;1
-5;1;0.0;-5;2.264;Left;0.807;-5;lctrl;25;1;3;0.757;0.0;0.396;2;0.857;ex1;1
5;-1;0.0;-5;3.048;Right;0.802;-5;rctrl;26;1;48;0.751;0.0;0.415;1;1.604;ex1;1
5;-1;0.0;-5;3.098;Right;0.801;5;rctrl;27;-1;48;0.751;0.0;0.481;2;1.604;ex1;1
5;1;0.0;5;2.271;Right;0.809;5;rctrl;28;1;3;0.758;0.0;0.394;1;0.859;ex1;1
-5;1;0.0;-5;2.255;Left;0.801;5;lctrl;29;-1;3;0.751;0.0;0.379;1;0.851;ex1;1
-5;-1;0.0;5;3.081;Left;0.802;-5;lctrl;30;-1;48;0.752;0.0;0.459;1;1.605;ex1;1
5;1;0.0;5;2.941;Right;0.802;-5;rctrl;31;-1;48;0.752;0.0;0.331;1;1.604;ex1;1
-5;-1;0.0;5;2.248;Left;0.807;5;lctrl;32;1;3;0.752;0.0;0.363;3;0.857;ex1;1
-5;-1;0.0;5;2.206;Left;0.801;5;lctrl;33;1;3;0.751;0.0;0.328;1;0.851;ex1;1
5;1;0.0;5;2.345;Right;0.802;-5;rctrl;34;-1;3;0.752;0.0;0.47;2;0.853;ex1;1
-5;1;0.0;-5;2.941;Left;0.802;-5;lctrl;35;1;48;0.751;0.0;0.317;0;1.604;ex1;1
5;1;0.0;5;2.919;Right;0.803;-5;rctrl;36;-1;48;0.752;0.0;0.299;3;1.605;ex1;1
5;-1;0.0;-5;2.209;Right;0.801;5;lctrl;37;-1;3;0.751;0.0;0.318;1;0.851;ex1;0
-5;-1;0.0;5;3.032;Left;0.802;5;lctrl;38;1;48;0.752;0.0;0.41;1;1.605;ex1;1
5;1;0.0;5;2.271;Right;0.801;-5;rctrl;39;-1;3;0.751;0.0;0.397;1;0.851;ex1;1
-5;1;0.0;-5;2.24;Left;0.801;5;lctrl;40;-1;3;0.751;0.0;0.375;3;0.851;ex1;1
-5;1;0.0;-5;2.998;Left;0.803;-5;lctrl;41;1;48;0.752;0.0;0.378;2;1.605;ex1;1
-5;-1;0.0;5;2.988;Left;0.801;-5;lctrl;42;-1;48;0.751;0.0;0.353;3;1.608;ex1;1
-5;-1;0.0;5;2.988;Left;0.801;5;lctrl;43;1;48;0.751;0.0;0.362;0;1.604;ex1;1
-5;-1;0.0;5;2.973;Left;0.802;5;lctrl;44;1;48;0.752;0.0;0.35;2;1.605;ex1;1
-5;-1;0.0;5;2.293;Left;0.803;-5;lctrl;45;-1;3;0.753;0.0;0.418;3;0.853;ex1;1
5;-1;0.0;-5;2.315;Right;0.802;5;rctrl;46;-1;3;0.752;0.0;0.443;2;0.852;ex1;1
-5;-1;0.0;5;2.271;Left;0.806;5;lctrl;47;1;3;0.756;0.0;0.39;2;0.856;ex1;1
5;1;0.0;5;2.318;Right;0.801;-5;rctrl;48;-1;3;0.751;0.0;0.445;3;0.851;ex1;1
5;-1;0.0;-5;2.253;Right;0.802;-5;rctrl;49;1;3;0.752;0.0;0.381;3;0.853;ex1;1
5;1;0.0;5;3.035;Right;0.801;5;rctrl;50;1;48;0.751;0.0;0.406;1;1.608;ex1;1
5;-1;0.0;-5;2.271;Right;0.801;-5;rctrl;51;1;3;0.751;0.0;0.401;2;0.851;ex1;1
5;1;0.0;5;2.997;Right;0.802;5;rctrl;52;1;48;0.751;0.0;0.371;3;1.604;ex1;1
5;-1;0.0;-5;2.223;Right;0.802;-5;rctrl;53;1;3;0.752;0.0;0.351;1;0.852;ex1;1
5;-1;0.0;-5;3.03;Right;0.807;5;rctrl;54;-1;48;0.757;0.0;0.406;3;1.608;ex1;1
5;-1;0.0;-5;2.999;Right;0.802;-5;rctrl;55;1;48;0.752;0.0;0.377;2;1.604;ex1;1
-5;1;0.0;-5;3.082;Left;0.801;5;lctrl;56;-1;48;0.751;0.0;0.452;0;1.604;ex1;1
-5;1;0.0;-5;3.051;Left;0.806;5;lctrl;57;-1;48;0.755;0.0;0.431;2;1.608;ex1;1
-5;1;0.0;-5;2.223;Left;0.802;-5;lctrl;58;1;3;0.751;0.0;0.345;0;0.852;ex1;1
5;1;0.0;5;2.973;Right;0.801;5;rctrl;59;1;48;0.751;0.0;0.346;2;1.604;ex1;1
5;1;0.0;5;2.221;Right;0.802;5;rctrl;60;1;3;0.752;0.0;0.355;3;0.853;ex1;1
-5;1;0.0;-5;3.23;Left;0.803;-5;lctrl;61;1;48;0.752;0.0;0.6;3;1.604;ex1;1
-5;-1;0.0;5;3.019;Left;0.802;-5;lctrl;62;-1;48;0.752;0.0;0.402;2;1.605;ex1;1
5;1;0.0;5;3.038;Right;0.805;-5;rctrl;63;-1;48;0.755;0.0;0.416;0;1.608;ex1;1
5;1;0.0;5;2.211;Right;0.801;5;rctrl;64;1;3;0.751;0.0;0.339;2;0.851;ex1;1
-5;1;0.0;-5;2.183;Left;0.802;-5;lctrl;1;1;3;0.753;0.0;0.309;0;0.852;ex2;1
5;1;0.0;5;2.957;Right;0.806;-5;rctrl;2;-1;48;0.756;0.0;0.324;1;1.608;ex2;1
-5;-1;0.0;5;2.988;Left;0.801;5;lctrl;3;1;48;0.751;0.0;0.36;1;1.608;ex2;1
-5;-1;0.0;5;3.035;Left;0.801;-5;lctrl;4;-1;48;0.751;0.0;0.409;0;1.604;ex2;1
5;-1;0.0;-5;2.314;Right;0.802;-5;rctrl;5;1;3;0.752;0.0;0.443;3;0.853;ex2;1
-5;1;0.0;-5;2.24;Left;0.801;-5;lctrl;6;1;3;0.751;0.0;0.371;1;0.851;ex2;1
5;1;0.0;5;2.998;Right;0.803;-5;rctrl;7;-1;48;0.752;0.0;0.382;0;1.605;ex2;1
-5;1;0.0;-5;2.911;Left;0.805;-5;lctrl;8;1;48;0.755;0.0;0.286;1;1.608;ex2;1
5;-1;0.0;-5;2.326;Right;0.803;-5;rctrl;9;1;3;0.752;0.0;0.452;0;0.853;ex2;1
-5;-1;0.0;5;2.299;Left;0.802;5;lctrl;10;1;3;0.752;0.0;0.421;1;0.852;ex2;1
-5;-1;0.0;5;2.255;Left;0.806;-5;lctrl;11;-1;3;0.756;0.0;0.374;3;0.858;ex2;1
-5;-1;0.0;5;2.177;Left;0.801;5;lctrl;12;1;3;0.751;0.0;0.302;0;0.851;ex2;1
-5;-1;0.0;5;3.003;Left;0.802;-5;lctrl;13;-1;48;0.752;0.0;0.367;3;1.609;ex2;1
-5;-1;0.0;5;2.208;Left;0.801;-5;lctrl;14;-1;3;0.751;0.0;0.339;0;0.851;ex2;1
5;-1;0.0;-5;2.267;Right;0.802;-5;rctrl;15;1;3;0.752;0.0;0.415;2;0.853;ex2;1
5;-1;0.0;-5;2.991;Right;0.802;-5;rctrl;16;1;48;0.752;0.0;0.369;2;1.604;ex2;1
5;-1;0.0;-5;2.295;Right;0.806;5;rctrl;17;-1;3;0.756;0.0;0.424;3;0.856;ex2;1
5;-1;0.0;-5;2.361;Right;0.802;-5;rctrl;18;1;3;0.752;0.0;0.498;1;0.852;ex2;1
5;1;0.0;5;2.332;Right;0.802;-5;lctrl;19;-1;3;0.752;0.0;0.441;0;0.852;ex2;0
-5;-1;0.0;5;3.034;Left;0.801;5;lctrl;20;1;48;0.751;0.0;0.401;3;1.608;ex2;1
5;1;0.0;5;2.254;Right;0.802;5;rctrl;21;1;3;0.751;0.0;0.38;0;0.852;ex2;1
5;1;0.0;5;2.988;Right;0.806;5;rctrl;22;1;48;0.756;0.0;0.354;2;1.608;ex2;1
5;1;0.0;5;2.255;Right;0.801;5;rctrl;23;1;3;0.751;0.0;0.388;3;0.851;ex2;1
5;1;0.0;5;2.202;Right;0.807;5;rctrl;24;1;3;0.757;0.0;0.321;2;0.857;ex2;1
5;1;0.0;5;3.004;Right;0.801;5;rctrl;25;1;48;0.751;0.0;0.374;0;1.604;ex2;1
-5;1;0.0;-5;2.318;Left;0.806;5;lctrl;26;-1;3;0.756;0.0;0.447;1;0.856;ex2;1
-5;1;0.0;-5;3.02;Left;0.801;5;lctrl;27;-1;48;0.751;0.0;0.391;2;1.604;ex2;1
-5;1;0.0;-5;2.271;Left;0.805;5;lctrl;28;-1;3;0.755;0.0;0.401;3;0.855;ex2;1
-5;-1;0.0;5;3.024;Left;0.803;-5;lctrl;29;-1;48;0.752;0.0;0.403;1;1.605;ex2;1
5;1;0.0;5;3.074;Right;0.803;5;rctrl;30;1;48;0.752;0.0;0.444;1;1.605;ex2;1
-5;1;0.0;-5;2.988;Left;0.801;-5;lctrl;31;1;48;0.751;0.0;0.372;2;1.604;ex2;1
5;1;0.0;5;2.231;Right;0.803;-5;rctrl;32;-1;3;0.753;0.0;0.351;2;0.853;ex2;1
-5;-1;0.0;5;2.267;Left;0.802;5;lctrl;33;1;3;0.752;0.0;0.382;2;0.853;ex2;1
5;-1;0.0;-5;3.035;Right;0.801;5;rctrl;34;-1;48;0.751;0.0;0.413;2;1.604;ex2;1
-5;-1;0.0;5;2.989;Left;0.803;5;lctrl;35;1;48;0.753;0.0;0.362;0;1.605;ex2;1
-5;1;0.0;-5;2.224;Left;0.805;-5;lctrl;36;1;3;0.755;0.0;0.355;3;0.856;ex2;1
5;1;0.0;5;2.293;Right;0.803;-5;rctrl;37;-1;3;0.753;0.0;0.423;1;0.853;ex2;1
5;-1;0.0;-5;3.017;Right;0.801;5;rctrl;38;-1;48;0.751;0.0;0.394;0;1.603;ex2;1
-5;1;0.0;-5;3.066;Left;0.807;-5;lctrl;39;1;48;0.757;0.0;0.436;3;1.609;ex2;1
-5;-1;0.0;5;2.985;Left;0.802;5;lctrl;40;1;48;0.752;0.0;0.358;2;1.603;ex2;1
5;-1;0.0;-5;3.035;Right;0.805;-5;rctrl;41;1;48;0.755;0.0;0.409;0;1.608;ex2;1
-5;1;0.0;-5;2.271;Left;0.801;5;lctrl;42;-1;3;0.751;0.0;0.395;0;0.851;ex2;1
-5;1;0.0;-5;2.209;Left;0.803;5;lctrl;43;-1;3;0.753;0.0;0.316;2;0.853;ex2;1
5;-1;0.0;-5;2.955;Right;0.802;5;lctrl;44;-1;48;0.752;0.0;0.316;3;1.604;ex2;0
5;1;0.0;5;3.042;Right;0.803;-5;rctrl;45;-1;48;0.753;0.0;0.424;2;1.605;ex2;1
5;-1;0.0;-5;2.998;Right;0.802;5;rctrl;46;-1;48;0.751;0.0;0.374;1;1.608;ex2;1
5;-1;0.0;-5;2.267;Right;0.802;5;rctrl;47;-1;3;0.752;0.0;0.393;0;0.853;ex2;1
-5;-1;0.0;5;3.004;Left;0.8;-5;lctrl;48;-1;48;0.75;0.0;0.386;2;1.602;ex2;1
5;1;0.0;5;2.356;Right;0.807;-5;lctrl;49;-1;3;0.757;0.0;0.455;3;0.857;ex2;0
-5;1;0.0;-5;2.254;Left;0.801;-5;lctrl;50;1;3;0.751;0.0;0.386;2;0.851;ex2;1
-5;-1;0.0;5;2.325;Left;0.803;-5;lctrl;51;-1;3;0.752;0.0;0.459;2;0.853;ex2;1
5;-1;0.0;-5;2.314;Right;0.807;5;rctrl;52;-1;3;0.756;0.0;0.44;1;0.856;ex2;1
-5;-1;0.0;5;2.299;Left;0.801;-5;lctrl;53;-1;3;0.752;0.0;0.424;1;0.852;ex2;1
5;-1;0.0;-5;3.035;Right;0.801;-5;rctrl;54;1;48;0.751;0.0;0.432;1;1.602;ex2;1
-5;1;0.0;-5;3.087;Left;0.807;-5;lctrl;55;1;48;0.757;0.0;0.46;0;1.61;ex2;1
-5;-1;0.0;5;2.302;Left;0.801;5;lctrl;56;1;3;0.751;0.0;0.437;3;0.851;ex2;1
-5;1;0.0;-5;3.01;Left;0.803;5;lctrl;57;-1;48;0.753;0.0;0.398;3;1.604;ex2;1
5;-1;0.0;-5;2.423;Right;0.806;5;rctrl;58;-1;3;0.752;0.0;0.541;2;0.856;ex2;1
5;1;0.0;5;3.082;Right;0.801;-5;rctrl;59;-1;48;0.751;0.0;0.451;3;1.604;ex2;1
5;1;0.0;5;2.271;Right;0.805;5;rctrl;60;1;3;0.756;0.0;0.382;1;0.856;ex2;1
-5;1;0.0;-5;3.051;Left;0.801;5;lctrl;61;-1;48;0.751;0.0;0.421;0;1.604;ex2;1
5;1;0.0;5;3.017;Right;0.802;5;rctrl;62;1;48;0.752;0.0;0.4;3;1.605;ex2;1
5;-1;0.0;-5;3.116;Right;0.802;-5;rctrl;63;1;48;0.752;0.0;0.484;3;1.604;ex2;1
-5;1;0.0;-5;3.005;Left;0.802;5;lctrl;64;-1;48;0.752;0.0;0.398;1;1.609;ex2;1
5;1;0.0;5;2.232;Right;0.802;5;rctrl;1;1;3;0.752;0.0;0.357;3;0.852;ex3;1
-5;-1;0.0;5;3.129;Left;0.801;-5;lctrl;2;-1;48;0.751;0.0;0.505;0;1.609;ex3;1
-5;-1;0.0;5;3.029;Left;0.802;-5;lctrl;3;-1;48;0.752;0.0;0.408;2;1.604;ex3;1
5;1;0.0;5;2.238;Right;0.801;-5;rctrl;4;-1;3;0.752;0.0;0.363;1;0.851;ex3;1
5;1;0.0;5;2.349;Right;0.802;-5;rctrl;5;-1;3;0.753;0.0;0.469;2;0.852;ex3;1
5;1;0.0;5;2.24;Right;0.801;5;rctrl;6;1;3;0.751;0.0;0.363;0;0.851;ex3;1
5;1;0.0;5;3.051;Right;0.801;5;rctrl;7;1;48;0.751;0.0;0.42;2;1.604;ex3;1
-5;1;0.0;-5;2.24;Left;0.802;-5;lctrl;8;1;3;0.752;0.0;0.37;0;0.853;ex3;1
5;1;0.0;5;2.95;Right;0.807;5;rctrl;9;1;48;0.757;0.0;0.327;0;1.61;ex3;1
-5;1;0.0;-5;2.954;Left;0.802;-5;lctrl;10;1;48;0.752;0.0;0.315;3;1.605;ex3;1
-5;-1;0.0;5;2.333;Left;0.802;-5;lctrl;11;-1;3;0.752;0.0;0.459;2;0.853;ex3;1
-5;-1;0.0;5;2.24;Left;0.801;-5;lctrl;12;-1;3;0.751;0.0;0.376;0;0.851;ex3;1
-5;1;0.0;-5;2.967;Left;0.803;-5;lctrl;13;1;48;0.752;0.0;0.343;0;1.609;ex3;1
-5;-1;0.0;5;3.142;Left;0.802;-5;lctrl;14;-1;48;0.752;0.0;0.498;3;1.605;ex3;1
5;-1;0.0;-5;2.287;Right;0.8;-5;rctrl;15;1;3;0.75;0.0;0.424;0;0.85;ex3;1
-5;-1;0.0;5;2.965;Left;0.803;5;lctrl;16;1;48;0.752;0.0;0.337;2;1.605;ex3;1
-5;1;0.0;-5;2.302;Left;0.801;5;lctrl;17;-1;3;0.751;0.0;0.438;3;0.851;ex3;1
-5;1;0.0;-5;2.261;Left;0.801;-5;lctrl;18;1;3;0.751;0.0;0.383;3;0.851;ex3;1
5;-1;0.0;-5;2.286;Right;0.802;-5;rctrl;19;1;3;0.752;0.0;0.43;1;0.856;ex3;1
-5;-1;0.0;5;2.976;Left;0.802;-5;lctrl;20;-1;48;0.752;0.0;0.353;1;1.604;ex3;1
-5;1;0.0;-5;2.281;Left;0.803;5;lctrl;21;-1;3;0.752;0.0;0.412;2;0.853;ex3;1
5;-1;0.0;-5;3.035;Right;0.802;5;rctrl;22;-1;48;0.752;0.0;0.4;1;1.609;ex3;1
-5;-1;0.0;5;3.019;Left;0.802;5;lctrl;23;1;48;0.752;0.0;0.402;1;1.604;ex3;1
-5;-1;0.0;5;2.211;Left;0.802;5;lctrl;24;1;3;0.752;0.0;0.348;1;0.852;ex3;1
5;-1;0.0;-5;2.239;Right;0.802;-5;rctrl;25;1;3;0.752;0.0;0.361;3;0.852;ex3;1
-5;-1;0.0;5;2.302;Left;0.801;-5;lctrl;26;-1;3;0.751;0.0;0.436;1;0.851;ex3;1
-5;-1;0.0;5;2.246;Left;0.802;5;lctrl;27;1;3;0.752;0.0;0.381;3;0.852;ex3;1
-5;1;0.0;-5;3.113;Left;0.801;-5;lctrl;28;1;48;0.751;0.0;0.492;1;1.608;ex3;1
-5;1;0.0;-5;2.172;Left;0.802;-5;lctrl;29;1;3;0.752;0.0;0.299;1;0.852;ex3;1
5;-1;0.0;-5;3.138;Right;0.803;-5;rctrl;30;1;48;0.752;0.0;0.513;0;1.605;ex3;1
-5;1;0.0;-5;3.048;Left;0.802;-5;lctrl;31;1;48;0.752;0.0;0.422;2;1.605;ex3;1
-5;-1;0.0;5;2.208;Left;0.801;5;lctrl;32;1;3;0.751;0.0;0.336;0;0.851;ex3;1
-5;1;0.0;-5;3.0;Left;0.802;5;lctrl;33;-1;48;0.752;0.0;0.372;2;1.605;ex3;1
-5;1;0.0;-5;3.018;Left;0.801;5;lctrl;34;-1;48;0.751;0.0;0.388;1;1.604;ex3;1
-5;1;0.0;-5;3.004;Left;0.801;5;lctrl;35;-1;48;0.751;0.0;0.387;3;1.604;ex3;1
-5;1;0.0;-5;2.994;Left;0.807;5;lctrl;36;-1;48;0.757;0.0;0.369;0;1.61;ex3;1
5;1;0.0;5;2.995;Right;0.802;-5;rctrl;37;-1;48;0.751;0.0;0.373;3;1.604;ex3;1
-5;-1;0.0;5;3.018;Left;0.801;5;lctrl;38;1;48;0.751;0.0;0.401;3;1.603;ex3;1
5;-1;0.0;-5;2.289;Right;0.805;5;rctrl;39;-1;3;0.755;0.0;0.408;0;0.855;ex3;1
5;-1;0.0;-5;2.442;Right;0.801;-5;rctrl;40;1;3;0.751;0.0;0.564;2;0.851;ex3;1
5;-1;0.0;-5;2.271;Right;0.801;5;rctrl;41;-1;3;0.751;0.0;0.395;2;0.851;ex3;1
5;-1;0.0;-5;3.004;Right;0.801;5;rctrl;42;-1;48;0.751;0.0;0.381;0;1.604;ex3;1
5;1;0.0;5;2.954;Right;0.802;5;rctrl;43;1;48;0.752;0.0;0.325;1;1.605;ex3;1
5;1;0.0;5;2.193;Right;0.801;5;rctrl;44;1;3;0.751;0.0;0.321;2;0.856;ex3;1
-5;-1;0.0;5;3.044;Left;0.803;5;lctrl;45;1;48;0.752;0.0;0.399;0;1.605;ex3;1
5;1;0.0;5;2.988;Right;0.801;-5;rctrl;46;-1;48;0.751;0.0;0.372;0;1.604;ex3;1
5;1;0.0;5;2.215;Right;0.803;5;rctrl;47;1;3;0.753;0.0;0.336;1;0.853;ex3;1
5;-1;0.0;-5;2.957;Right;0.801;5;lctrl;48;-1;48;0.751;0.0;0.326;3;1.608;ex3;0
5;-1;0.0;-5;3.04;Right;0.803;5;rctrl;49;-1;48;0.753;0.0;0.411;2;1.605;ex3;1
5;1;0.0;5;2.254;Right;0.802;-5;rctrl;50;-1;3;0.752;0.0;0.379;3;0.852;ex3;1
-5;-1;0.0;5;2.333;Left;0.801;-5;lctrl;51;-1;3;0.751;0.0;0.451;3;0.856;ex3;1
5;-1;0.0;-5;3.051;Right;0.801;-5;rctrl;52;1;48;0.751;0.0;0.427;1;1.604;ex3;1
-5;1;0.0;-5;2.318;Left;0.801;-5;lctrl;53;1;3;0.751;0.0;0.45;2;0.851;ex3;1
5;-1;0.0;-5;3.055;Right;0.807;-5;rctrl;54;1;48;0.757;0.0;0.429;3;1.609;ex3;1
5;1;0.0;5;3.035;Right;0.801;-5;rctrl;55;-1;48;0.751;0.0;0.411;2;1.604;ex3;1
5;-1;0.0;-5;3.049;Right;0.802;-5;rctrl;56;1;48;0.752;0.0;0.417;2;1.611;ex3;1
-5;-1;0.0;5;2.25;Left;0.806;5;lctrl;57;1;3;0.757;0.0;0.374;2;0.857;ex3;1
-5;1;0.0;-5;2.255;Left;0.801;5;lctrl;58;-1;3;0.751;0.0;0.386;0;0.851;ex3;1
5;1;0.0;5;3.06;Right;0.802;5;rctrl;59;1;48;0.751;0.0;0.437;3;1.604;ex3;1
-5;1;0.0;-5;2.236;Left;0.802;5;lctrl;60;-1;3;0.752;0.0;0.358;1;0.852;ex3;1
5;1;0.0;5;2.224;Right;0.802;-5;rctrl;61;-1;3;0.752;0.0;0.356;0;0.852;ex3;1
5;-1;0.0;-5;2.234;Right;0.803;5;lctrl;62;-1;3;0.752;0.0;0.335;3;0.853;ex3;0
5;-1;0.0;-5;2.301;Right;0.806;5;rctrl;63;-1;3;0.756;0.0;0.426;1;0.856;ex3;1
5;1;0.0;5;2.988;Right;0.801;-5;rctrl;64;-1;48;0.751;0.0;0.37;1;1.604;ex3;1
-5;-1;0.0;5;3.019;Left;0.801;-5;lctrl;1;-1;48;0.751;0.0;0.402;0;1.604;ex4;1
5;-1;0.0;-5;2.242;Right;0.802;-5;rctrl;2;1;3;0.752;0.0;0.364;1;0.852;ex4;1
5;-1;0.0;-5;2.271;Right;0.801;-5;rctrl;3;1;3;0.751;0.0;0.395;0;0.851;ex4;1
5;-1;0.0;-5;3.066;Right;0.802;5;rctrl;4;-1;48;0.752;0.0;0.436;0;1.605;ex4;1
